KOs	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K15036	3436.490265	1024.961774	1087.639832	2735.392788	734.2982875	3622.305199	2947.947401	5282.227625	1355.836086	1146.372477	1959.607645	2133.613456	986.0853211	2978.308257	2650.735805	818.862946	1532.802727	2588.160347	1855.599414	800.0626911	2190.112538	1997.693578	1865.119144	2226.036901	945.159633	1663.401682	3390.261931	1855.253721	3887.235933	2974.234149	2384.510092	4619.04498	1159.211825	803.2360856	2102.708359	4437.27788	2404.352294	2896.525076	1957.954027	3277.991743	2581.155479	1748.549134	3159.438226	1900.525994	1791.511723	3397.901427	2495.017431	2297.184608	3845.162997	1282.67737	2910.631804	2235.994725	1356.854077	5564.93578	1527.464704	2204.375433	707.8892966	1811.444215	2297.634964	767.5763761	2364.497248	1145.029358	2229.690163	2607.437309	1867.170031	2965.69001	1270.761468	3839.604281	2252.385321	2141.899898	2025.591131	1548.738838	2559.477472	2759.402141	3792.299083	3133.933028	1118.667176	1501.099694	477.2862385	3032.750663	3827.096942	1936.362819	3227.440367	980.1	2180.454638	2192.070642	1417.982569
K15037	3436.490265	1024.961774	1087.639832	2735.392788	734.2982875	3622.305199	2947.947401	5282.227625	1355.836086	1146.372477	1959.607645	2133.613456	986.0853211	2978.308257	2650.735805	818.862946	1532.802727	2588.160347	1855.599414	800.0626911	2190.112538	1997.693578	1865.119144	2226.036901	945.159633	1663.401682	3390.261931	1855.253721	3887.235933	2974.234149	2384.510092	4619.04498	1159.211825	803.2360856	2102.708359	4437.27788	2404.352294	2896.525076	1957.954027	3277.991743	2581.155479	1748.549134	3159.438226	1900.525994	1791.511723	3397.901427	2495.017431	2297.184608	3845.162997	1282.67737	2910.631804	2235.994725	1356.854077	5564.93578	1527.464704	2204.375433	707.8892966	1811.444215	2297.634964	767.5763761	2364.497248	1145.029358	2229.690163	2607.437309	1867.170031	2965.69001	1270.761468	3839.604281	2252.385321	2141.899898	2025.591131	1548.738838	2559.477472	2759.402141	3792.299083	3133.933028	1118.667176	1501.099694	477.2862385	3032.750663	3827.096942	1936.362819	3227.440367	980.1	2180.454638	2192.070642	1417.982569
K15226	0	0	0	1.5	1.5	0	5.037878788	3.25	4	1.285714286	5.121212121	0	28.84545455	0.787878788	0	1.2	0.6	4.225757576	1.181818182	0.643939394	5.21969697	0	11.46753247	0.25	0	0	0	0	3.481818182	1.25	0	1.181818182	0	0	8.666666667	0.787878788	0	0.5	1.535714286	0	7	0.393939394	0.25	0	0.5	0.393939394	6.2	2.004329004	4.25	2.75	0	1.628571429	0.5	4.916666667	0	0	0	7	0	6	0	0	1.181818182	1.181818182	23.99393939	0.85	0.25	0	2.757575758	3.928571429	1.5	0.6	0	0.5	23.09090909	0	4	11.41645022	0	6.216450216	0	0	0	0	3.357575758	0.25	9.235714286
K15227	0	0	0	1.5	1.5	0	5.037878788	3.25	4	1.285714286	5.121212121	0	28.84545455	0.787878788	0	1.2	0.6	4.225757576	1.181818182	0.643939394	5.21969697	0	11.46753247	0.25	0	0	0	0	3.481818182	1.25	0	1.181818182	0	0	8.666666667	0.787878788	0	0.5	1.535714286	0	7	0.393939394	0.25	0	0.5	0.393939394	6.2	2.004329004	4.25	2.75	0	1.628571429	0.5	4.916666667	0	0	0	7	0	6	0	0	1.181818182	1.181818182	23.99393939	0.85	0.25	0	2.757575758	3.928571429	1.5	0.6	0	0.5	23.09090909	0	4	11.41645022	0	6.216450216	0	0	0	0	3.357575758	0.25	9.235714286
K15371	3281.351376	770.3784404	715.7838794	2496.73184	657.7361662	3434.305199	1931.280734	173.4093709	1213.502752	979.6581913	1716.440979	1447.196789	919.0186544	2780.64159	2595.266361	381.7518349	944.8245522	2493.382569	1105.063303	731.7293578	1628.245872	1229.436435	1153.642953	1945.064679	683.159633	1054.651682	3228.14476	1681.864832	1914.462123	1713.09526	1876.010092	3431.892202	745.0729358	678.3027523	906.180581	2863.555657	2227.107196	1774.513172	1617.350852	3201.991743	1190.474924	1359.076911	2726.238226	1726.525994	1583.733945	1679.262538	1783.117431	1460.140957	3112.99633	1043.37737	1762.298471	2133.264963	1185.792966	5479.791522	1347.311927	2094.319878	449.9559633	1488.424771	2323.073853	659.5680428	2094.397248	1088.029358	1845.912385	2359.353976	1556.720031	2827.228899	1094.594801	2361.770948	1950.385321	2060.272914	1742.657798	849.2221713	2277.552635	2597.235474	2436.815749	2596.183028	878.7782875	874.1949323	388.0509444	2826.957012	3645.763609	1537.265596	2864.290367	838.35	1928.082416	1833.070642	1008.973045
K15428	4799.202422	2837.705826	2452.673088	4582.663868	3842.932026	5753.943003	4109.870793	6138.936903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4775.002016	2443.392537	3166.420868	4455.250827	2890.139685	2350.100321	3024.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3804.652794	4519.671039	3681.998847	4367.299126	3681.944927	3375.777284	3543.141091	4222.171868	3878.640474	4738.954785	4652.869325	5513.620171	4147.149176	3331.718389	3645.858657	6803.87343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2149.912607	2458.472521	2297.863138	4425.006716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4273.590202	1884.791476
K15518	438.75	226.25	168.75	375.625	1788.75	721.875	42.5	35.89112903	798.75	43.125	147.5	849.375	91.25	693.2083333	482.375	45	83.75	366.875	520	176.875	3.75	570.625	1602.75	160	58.125	322.5	475	30	465	453.75	92.5	393.75	3.75	331.875	398.75	426.875	297.5	137.625	272.5	319.375	195.375	284.375	79.375	451.875	862.5	221.875	644.875	134.5	97.75	859.125	480.625	89.17741935	564.375	527	65.625	57.625	33.125	335.625	27.5	39.375	263.125	655.0833333	491.25	1323.75	706.7822581	378.125	823.75	463.125	1034.375	352	353.75	823.125	189.375	498.125	504.125	337.5	80.625	272.25	55	223.5	73.125	53.125	36.875	192	38.75	634.375	98.75
K15519	449	241.5	201.2857143	604.8333333	73.87121212	277.1666667	80.16666667	123.766129	222	122.9246032	171.25	44.25	27.75	185	1285.833333	83.58333333	232.3690476	243.5	139.1666667	76	101	48.14285714	464.5238095	74.25	33.91666667	31.08333333	290.4878788	541.4166667	113.5595238	334.6666667	566.25	226	376.9166667	103.6666667	894.25	37.75	197	155.8214286	201.6190476	104.75	180.6666667	165.5	50	49.33333333	35.58333333	88.5	133.5	246.7619048	220.25	2357.25	59.25	295.8559908	108.7666667	374.4880952	76.33333333	181.8333333	110.5	314	67.75	480.5	292.75	4581	427.75	168.1944444	724.7822581	446.1666667	834.5	28.5	1154.25	1780.811905	70.05	701.9166667	512.5	168.5833333	369.75	20.5	218.0277778	244.0952381	157.5	573.1785714	50.16666667	223.75	873.5	421.8888889	702.25	131	75.44047619
K15567	0	0	0	0	0	0	0.666666667	0.192857143	0	0	0	5	0.333333333	0.333333333	0	10.83333333	0	0	0	3.9	0	0	406.5916667	0	0	0.833333333	0	0	0.833333333	0.166666667	0	0	4	0	0.333333333	1.666666667	0.666666667	0	2.166666667	0	0.425	4.333333333	1.666666667	0.666666667	0	1.166666667	8	13.16666667	11	0.333333333	0.333333333	5.166666667	0.833333333	0	20	67.16666667	0	0.5	0	5.666666667	0	0	1	0.333333333	12.33333333	0	3.308333333	2.333333333	0	1.833333333	0	0.166666667	4.591666667	3.091666667	0.166666667	0	10.33333333	0	0	0	0.666666667	0	0	0	0.833333333	0	0
K15568	0	0	0	0	0	0	0.666666667	0.192857143	0	0	0	5	0.333333333	0.333333333	0	10.83333333	0	0	0	3.9	0	0	406.5916667	0	0	0.833333333	0	0	0.833333333	0.166666667	0	0	4	0	0.333333333	1.666666667	0.666666667	0	2.166666667	0	0.425	4.333333333	1.666666667	0.666666667	0	1.166666667	8	13.16666667	11	0.333333333	0.333333333	5.166666667	0.833333333	0	20	67.16666667	0	0.5	0	5.666666667	0	0	1	0.333333333	12.33333333	0	3.308333333	2.333333333	0	1.833333333	0	0.166666667	4.591666667	3.091666667	0.166666667	0	10.33333333	0	0	0	0.666666667	0	0	0	0.833333333	0	0
K15569	0.75	11	76.30714286	40.75	8.1	27.75	64.75	119.25	90.42857143	249.75	47.25	7.928571429	406.65	1.75	17.9	1.5	55.85714286	522.5	3.8	11.75	35.45	58.4	46.5	0.5	24.25	5.25	58.03571429	15.75	72	3.75	556.75	45.75	19	89.6	55	25.75	105.75	14.5	40.5	24.75	35.25	2.5	1.2	1	4	6	53.28571429	23	100.5	33	86.75	19.45	406.15	49.17857143	1	416.5	5.1	700.2714286	18	34.75	16.85	7	4	43.5	10.2	20.85	12.5	0	303.5	11.25	135.3785714	17.8	99	80.5	375.4	15.25	93.25	30.25	11.75	69	0	2.5	56.65	7	32	14.75	72.77857143
K15570	0.75	11	76.30714286	40.75	8.1	27.75	64.75	119.25	90.42857143	249.75	47.25	7.928571429	406.65	1.75	17.9	1.5	55.85714286	522.5	3.8	11.75	35.45	58.4	46.5	0.5	24.25	5.25	58.03571429	15.75	72	3.75	556.75	45.75	19	89.6	55	25.75	105.75	14.5	40.5	24.75	35.25	2.5	1.2	1	4	6	53.28571429	23	100.5	33	86.75	19.45	406.15	49.17857143	1	416.5	5.1	700.2714286	18	34.75	16.85	7	4	43.5	10.2	20.85	12.5	0	303.5	11.25	135.3785714	17.8	99	80.5	375.4	15.25	93.25	30.25	11.75	69	0	2.5	56.65	7	32	14.75	72.77857143
K15633	4799.202422	2837.705826	2452.673088	4582.663868	3842.932026	5753.943003	4109.870793	6138.936903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4775.002016	2443.392537	3166.420868	4455.250827	2890.139685	2350.100321	3024.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3804.652794	4519.671039	3681.998847	4367.299126	3681.944927	3375.777284	3543.141091	4222.171868	3878.640474	4738.954785	4652.869325	5513.620171	4147.149176	3331.718389	3645.858657	6803.87343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2149.912607	2458.472521	2297.863138	4425.006716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4273.590202	1884.791476
K15634	4799.202422	2837.705826	2452.673088	4582.663868	3842.932026	5753.943003	4109.870793	6138.936903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4775.002016	2443.392537	3166.420868	4455.250827	2890.139685	2350.100321	3024.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3804.652794	4519.671039	3681.998847	4367.299126	3681.944927	3375.777284	3543.141091	4222.171868	3878.640474	4738.954785	4652.869325	5513.620171	4147.149176	3331.718389	3645.858657	6803.87343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2149.912607	2458.472521	2297.863138	4425.006716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4273.590202	1884.791476
K15635	4799.202422	2837.705826	2452.673088	4582.663868	3842.932026	5753.943003	4109.870793	6138.936903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4775.002016	2443.392537	3166.420868	4455.250827	2890.139685	2350.100321	3024.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3804.652794	4519.671039	3681.998847	4367.299126	3681.944927	3375.777284	3543.141091	4222.171868	3878.640474	4738.954785	4652.869325	5513.620171	4147.149176	3331.718389	3645.858657	6803.87343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2149.912607	2458.472521	2297.863138	4425.006716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4273.590202	1884.791476
K15759	816.6761905	429.1547619	893.3	833.0029412	1264.438831	1345.245238	272.4616883	246.9851767	1631.347619	373.3079365	279.7807359	345.1142857	176.424026	484.628355	1358.45	266.9666667	1105.054762	1016.375758	279.7365801	1041.091558	153.9292208	157.7928571	243.5070563	271.0928571	356.4214286	371.9809524	733.3127706	675.7666667	448.0818182	882.1166667	1140.307143	268.9318182	868.0857143	311.0047619	1057.221429	336.3878788	1708.259664	298.9690476	458.4	208.8285714	371.0666667	456.3677489	423.3166667	366.3333333	312.8571429	304.8248918	396.3857143	415.7305195	214.4	2361.928571	487.0595238	359.3059908	1109.25	531.8319328	399.0833333	824.5142857	398.9190476	1033.404762	978.7690476	545.8	499.6571429	4697.390476	499.5770563	1035.507215	860.9166736	573.5904762	756.6666667	474.5809524	875.7218615	1899.145238	437.7690476	1018.27619	375.0386555	526.7619048	305.7766234	356.8	364.1230159	296.2188312	325.207563	709.4616883	211.7666667	70.4	994.6428571	550.9293651	1121.157576	784.3285714	293.0142857
K15778	4449.705756	2394.100663	2365.070548	4209.894979	2752.059103	4623.513003	3981.175237	5862.664364	2599.742435	1785.964022	2964.998967	3385.093797	1954.691556	4259.709231	4630.315349	2161.454759	2136.942931	3743.840827	2545.747463	2000.42921	2896.412898	2857.87678	4012.007594	2607.360064	1200.207123	4031.517158	4422.556077	3483.42314	4632.400785	3733.017997	4348.124113	5369.714732	1723.662182	1404.785607	3596.099639	5147.247065	3047.07979	4465.723228	3396.201524	4449.996594	3501.233847	3768.59865	3510.594927	2579.55395	3384.502202	3925.327424	3512.170474	4369.960658	4592.726468	5363.852552	3916.094731	3093.404103	3112.958657	6667.270732	1756.719227	3554.358731	1125.005577	3336.255244	3028.731447	1921.966334	3865.792364	6567.593829	3896.692219	4302.355503	3559.321569	4256.986668	3805.772146	4428.376983	5221.097266	4574.245912	2785.215338	3283.796556	3567.712291	3509.379972	4530.714173	4690.366096	1733.023719	2190.815061	2161.889805	4002.066716	4819.777283	4145.972757	4716.549437	1745.126173	3586.795508	3654.370202	1829.706555
K15779	4449.705756	2394.100663	2365.070548	4209.894979	2752.059103	4623.513003	3981.175237	5862.664364	2599.742435	1785.964022	2964.998967	3385.093797	1954.691556	4259.709231	4630.315349	2161.454759	2136.942931	3743.840827	2545.747463	2000.42921	2896.412898	2857.87678	4012.007594	2607.360064	1200.207123	4031.517158	4422.556077	3483.42314	4632.400785	3733.017997	4348.124113	5369.714732	1723.662182	1404.785607	3596.099639	5147.247065	3047.07979	4465.723228	3396.201524	4449.996594	3501.233847	3768.59865	3510.594927	2579.55395	3384.502202	3925.327424	3512.170474	4369.960658	4592.726468	5363.852552	3916.094731	3093.404103	3112.958657	6667.270732	1756.719227	3554.358731	1125.005577	3336.255244	3028.731447	1921.966334	3865.792364	6567.593829	3896.692219	4302.355503	3559.321569	4256.986668	3805.772146	4428.376983	5221.097266	4574.245912	2785.215338	3283.796556	3567.712291	3509.379972	4530.714173	4690.366096	1733.023719	2190.815061	2161.889805	4002.066716	4819.777283	4145.972757	4716.549437	1745.126173	3586.795508	3654.370202	1829.706555
K15780	2737.551046	2017.577386	1897.589208	1944.984969	2317.844215	2520.704471	2283.990059	5988.356104	1646.574127	1193.285037	2436.923544	2902.235897	1427.892902	1891.625418	3419.368988	2291.190702	1401.815363	1505.168258	2167.176382	1690.870964	1418.031471	1711.761615	3655.601769	999.5476069	1528.283046	3329.145476	1961.818085	2124.774975	3507.121043	2701.096136	3918.730688	2043.82253	1131.335913	884.5606321	2950.269058	3123.919185	1235.177496	2942.71958	2432.487656	1996.579296	2654.09059	2690.148405	1362.073367	1647.584623	1935.407146	2804.125996	2118.723042	3352.0924	1581.130137	4570.061849	2492.984038	1129.76295	2359.299024	5506.651936	1568.181745	2220.98552	996.1140583	2283.980473	1050.038704	1588.776069	2662.740672	5854.783361	2329.988723	2092.302638	2379.573761	1786.283324	2933.789012	2398.722701	3345.930833	3606.982886	1756.153945	2768.795496	1476.244264	1376.653943	2483.148424	2364.863069	1350.967653	1738.839494	2062.3769	2500.306847	1762.435897	2774.277161	2037.60907	1401.982839	2009.245314	2117.81956	976.7089068
K15788	1069.573148	1714.811111	1423.12619	1404.721936	486.4692544	578.4328042	2115.005423	5385.929092	720.7007937	974.9375661	1231.090079	1242.229365	1059.494114	824.165873	1589.258598	1859.810582	589.5693122	972.0044974	550.4132275	1475.383466	1259.024206	1075.305714	2219.796799	665.069709	708.259127	2915.115476	686.4121092	1778.518519	2415.289405	2063.798413	2465.530688	1601.005952	1029.591799	531.9707672	2424.00119	2123.694444	795.0599284	2628.825661	1648.42963	1254.217989	2267.315079	2164.017063	993.5771958	584.7236772	894.3937831	2106.272222	1266.478042	2811.671164	1422.643651	3625.451984	1941.404894	829.7837024	1668.711111	782.1096841	640.1415344	1991.947487	785.9289683	1823.437831	943.3238095	1208.252646	1660.018915	4923.519577	1687.409127	638.6308201	1488.473065	1157.533069	1984.899868	1732.295899	2243.249339	2269.540741	1032.785317	1865.997884	1122.943153	512.6634921	1799.914947	2011.083069	935.3988095	1144.165476	1847.454918	892.4948413	1149.596032	2652.257011	1917.203439	772.2207672	1740.963624	1348.118254	798.9285979
K15789	524.4761905	440.1547619	221.1642857	549.9779412	1870.625974	808.3035714	152.0238095	298.7797619	996.047619	152.6607143	211.3571429	879.0892857	150.6071429	734.4821429	628.6916667	62.5	123.8214286	432.875	673.7047619	252.422619	93.40238095	661.4178571	1279.607143	227.6428571	137.9464286	368.2380952	535.9294372	64.75	588.4880952	548.25	524.3571429	409.75	340	558.3797619	440.4047619	463.3392857	504.1596639	209.7440476	426.1666667	404.5535714	308.375	343.7916667	152.9916667	580.9583333	1080.107143	253.2559524	688.4107143	144.0714286	137.6071429	1052.839286	547.4345238	163.5928571	750.525	573.8795518	110.4583333	19.625	72.34404762	800.4797619	49.36904762	48.125	343.3321429	666.3571429	624.5952381	1403.130952	764.1404762	480.1654762	897.4166667	674.7559524	1066.089286	408.7761905	454.5690476	1020.90119	223.0136555	685.4702381	573.925	343.75	92.30357143	384.297619	133.407563	403.452381	87.625	56.125	84.41785714	212.8571429	258.25	711.8035714	199.7309524
K15792	4799.202422	2837.705826	2452.673088	4582.663868	3842.932026	5753.943003	4109.870793	6137.936903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4774.502016	2443.392537	3166.420868	4454.750827	2890.139685	2350.100321	3024.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5548.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3804.652794	4519.671039	3681.998847	4367.299126	3681.944927	3375.777284	3543.141091	4222.171868	3878.640474	4738.954785	4652.869325	5513.620171	4147.149176	3331.718389	3645.858657	6803.87343	2104.493671	3678.553017	1547.270022	3845.705244	3914.162558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3839.110458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4893.333221	4816.496096	2149.912607	2457.972521	2297.863138	4424.506716	5000.766172	4313.492757	4862.049437	2252.982839	3693.144397	4273.590202	1884.791476
K15849	4783.387858	2827.483604	2258.168959	4573.590279	3838.259353	5751.276336	4102.891814	6112.258225	3949.765768	2211.056313	3094.575762	3601.295599	2141.582985	4725.089231	4773.486625	2363.411306	2573.439261	4454.025602	2225.456126	2347.097318	3019.58914	2950.478737	4302.217747	2866.597721	2130.034871	4132.856682	4825.654545	4151.672239	4836.270172	4236.528182	5519.174113	5444.079972	2620.252671	1560.887408	3796.876216	5246.243139	4492.028889	4696.225738	3797.007148	4514.920288	3625.530003	4361.785613	3672.547089	3368.498004	3475.333284	4219.781478	3875.973807	4701.381212	4647.049505	5506.755307	4127.227254	3282.306602	3545.029077	6800.985623	2082.79735	3630.408872	1542.735487	3754.687601	3794.767663	2458.212355	4314.458941	6877.673379	4147.767775	5374.295503	3678.964813	4530.262523	3929.406336	4653.058514	5291.508347	4723.598846	3171.400632	3486.677277	3792.877291	3887.327855	4788.365653	4816.496096	2098.068764	2446.016065	2293.881156	4311.673383	4998.345751	4297.662051	4833.418806	2230.910767	3683.030283	4273.283896	1876.36577
K15864	0	0	0	0	0	0	0	3	0	0.222222222	0	0	0.25	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444	0	0	0	0	0	0	0	0	0	5	1	0	2.444444444	1	0	1	0	0	0	5.222222222	0	0	0
K15876	397	221	78.66666667	771.45	888.1212121	1065.25	59.25	21	1277.85	81.62222222	74	238.2666667	14.5	404.75	599.5	97.5	977.9071429	739.75	25.25	221.4	75.25	37	65.75	40	19.75	57.25	398.6341991	563.2	173.95	224.25	1462.8	171	1155.75	52.5	857.5	34	1370	119.75	131.75	9	37	358.25	49.75	46.25	48.25	212	252.75	252.4	108	2038	159.7	262.75	545.9	459.4285714	68.25	26.5	221.4	499.2547619	789.5	445	258.5	4626.65	334.75	944.4444444	715.5	380.25	575	131.15	836.5	1740.083333	23.67857143	594	196	92	94	96	202.5277778	154.25	181	472	150.5	30.6	839.25	471.9722222	651.9	523.35	103.3285714
