KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K06362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06370	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	7.22	28533.51	4.56	0	0	7.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.92	0	0	0	0	0	0	0
K06371	0	0	0	0	0	0	0	0	0	0	0	0.45	0.18	0	0	0	0	0	0	0	0	0	0	0	3.36	0	9.18	0	0	0.18	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09	0
K06372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06373	18655.11	10969.14	9894.69	9396.93	7635.19	6752.82	8198.12	9226.08	25102.72	7724.3	13317.02	7167.23	7886.24	5444.94	4176.21	2516.14	6597.51	5845.37	1421.42	3767.96	19346.81	5279.8	9775.4	37254.98	53579.28	38916.72	25710.37	44467.58	53499.89	75899.86	45416.99	23014.84	40733.23	14091.94	25055.62	22950.01	10919.32	29930.21	10986.42	31918.16	12620.67	19729.13	15990.57	29121.47	24446.11	22156.18	3503.53	14007.24	15848.57	16002.55	28999.3	4901.51	8838.59	18433.64	16106.97	12920.26	19338.53	18655.21	21909.05	16853.33	17012.04	18850.57	25324.66	9906.1	22469.46	6429.85	15385.05	27063.65	9573.28	13133.17	23482.63	36293.13	21872.17	18587.95	19621.74	36295.03	15064.94	14004.59	28700.17	18040.86	7702.69	9667.74	10871.61	31227.04	15694.72	15409.01	11435.36	17564.16	11376.85	19235.69	11342.85
K06374	18724.97	11213.31	9958.69	9489.79	7818.33	7300.85	8283.65	9262.91	25302.83	7730.55	13342.8	7222.23	7984.21	5549.58	4252.98	2607.58	6615.18	5914.37	1474.64	3798.65	19956.7	5541.19	9792.76	37541.04	53627.39	38933.78	25710.37	44478.91	54352.31	75968.16	45725.74	23744.7	40938.34	14311.02	25592.76	23013.76	11560.21	30425.01	10993.42	31992.61	12667.42	19922.46	15993.68	29634.14	24552.28	22217.87	3516.97	14267.49	15845.07	16118.19	29240.46	4901.51	8887.03	18444.97	16212.47	12925.81	19371.2	19590.65	22255.97	17006.44	17516.48	18870.79	25431.35	9906.1	22469.46	6523.41	15944.24	27634.62	9587.16	13128.89	23500.19	36478.85	22362.2	19443.37	19657.07	39053.34	15450.05	14023.59	28760.42	18050.86	7708.36	9705.96	11544.14	31273.12	15764.41	15415.12	11465.47	17748.83	12002.96	19378.8	11342.85
K06375	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28533.51	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.92	0	0	0	0	0	1.09	0
K06376	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	7.22	28540.02	4.56	0	0	7.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0
K06377	0	0	0	0	0	2.6	3.17	0	3.67	5	2.33	6.12	12.87	0	0.67	0	0	3.33	0	3.33	0	4.33	0	10.67	32.98	28535.68	55.41	40.03	1.8	11.95	8.33	2	58.94	0	19.88	11.67	26.02	129.26	8.33	38	2	0	0	2	0	1.67	0.83	0	0	0	0	0	1.67	3.38	2.33	0	0	0	0	0	3.5	0	1.33	2.5	0	2.33	0	0	0	0	2.33	0	0	6.33	0.5	1	0	13.53	0	11.5	4.17	1.5	0	11.75	5.33	7.67	11.66	70.5	53.5	64.43	78.67
K06378	22100.55	13813.02	11524.23	10898.41	10289.02	9959.08	12716.15	10935.43	32177.69	8204.04	14809.28	8114.85	10766.57	7398.21	4792.77	4234.41	7928.87	7966.84	2284.23	5535.03	28765.3	7350.91	13118.89	63658.53	57872.6	39883.16	26658.05	57210.37	65330.88	89892.36	48215.42	31341.76	48720.57	18573.53	35252.33	32041.58	20076.62	37759.4	14518.15	49324.84	16392.47	24172.77	21923.14	34868.33	32949.12	27723.1	8144.78	22133.75	19017.43	21323.11	32505.68	7577.73	9655	22712.87	20082.37	16594.16	24849.48	39298.64	34888.64	25730.74	22840.77	21710.91	30555.24	17020	30114.83	8648.99	24304.83	35304.17	12411.41	15580.97	27798.5	48264.8	34698.22	23243.89	25920.91	46985.02	20201.23	15423.27	34569.62	20264.28	12510.64	12144.91	16458.6	39025.91	24410.11	18428.35	11812.17	18568.68	21124.42	23657.41	11960.9
K06379	21967.03	13294.42	11411.23	10635.78	9980.69	9872.24	12481.73	10780.76	31743.43	8199.04	14531.16	8111.85	10760.9	7303.88	4744.31	4234.41	7904.47	7917.2	2218.8	5502.66	28737.74	7320.98	12970.22	63637.2	56862.8	39785.36	26381.76	56035.61	64670.92	89521.28	47529.49	31213.09	47444.79	18558.2	35237.6	31686.96	20055.62	37495.17	14289.91	48267.77	16298.9	24165.91	21871.5	34830.53	32696.59	27358.15	8119.45	22117.32	18262.58	20791.47	32170.29	7110.63	9391.43	22321.67	19411.04	15302.83	24759.52	39301.64	34848.62	25685.27	22844.5	21668.48	30446.68	16722.93	29963.95	8648.99	24300.58	34611.62	11831.49	15321.3	27666.05	47841.7	34678.89	23237.56	25276.91	46693.62	19912.19	14993.67	34081.29	19996.96	12033.86	11902.45	15917.02	36833.77	24116.85	17988.36	11666.51	18507.01	20773.76	22842.83	11872.68
K06380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0
K06381	24148.62	18475.29	18589.53	14779.51	9524.77	11981.69	12197.7	14155.21	41824.05	5478.14	9163.39	8373.49	8773.46	9425.48	9757.35	4540.32	8171.56	10011.56	4465.87	6635.36	31546.99	9106.96	13302.85	61356.77	94129.62	45911.37	47105.07	71130.12	78180.78	108677.12	85910.09	31859.2	64351.44	23777.86	38195.31	38201.68	21011.07	37574.72	18000.65	58875.71	23187.99	28405.19	22930.77	38079.6	35847.38	37530.16	10117.58	25728.46	26769.1	26678.83	41970.93	9856.72	18634.21	26905.46	23098.92	23530.18	32274.36	41292.97	42437.7	28314.45	28128.68	29423.79	37715.78	18530.14	34282.75	7509.21	19917.44	39322.85	16000.66	25761.23	37799.89	64153.88	32408.38	25129.99	33571.39	51194.25	22280.68	21716.88	47486.79	27366.69	17493.96	14639	24659.63	57259.98	34258.67	27575.12	16442.31	29274.98	24082.37	31305.27	15383.18
K06382	21713.26	13075.48	11335.73	10572.32	9748.35	9290.41	12295.29	10646.42	31033.98	8108.73	14311.52	7805.72	10452.43	7251.17	4552.16	4047.8	7621.63	7256.31	2103.13	5361.82	28139.31	6946.95	12781.66	61694.33	56597.85	39678.51	25990.21	54790.75	62834.52	88105.15	47190.91	29550.12	46039.04	17917.43	34319.15	30739.36	18333.07	35675.22	13809.44	47344.13	15727.4	23936.47	20843.73	34237.31	32018.65	26996.87	7949.6	21704.17	18081.17	20549.54	31455.82	7006.71	9338.15	22003.14	19067.83	15162.59	24202.42	38286.65	34060.02	24238.37	21759.31	21511.33	29309	16644.36	29623.1	7599.98	23815.81	34069.85	11560.36	15215.71	27386.42	46614.06	32816.56	22488.18	24763.89	43706.02	18990.34	14863.97	33663.06	19826	11907.41	11733.23	15349.38	36417	23762.98	17196.08	10765.33	18327.54	19404.02	22280.94	11743.7
K06383	11267.33	8737.7	7645.75	5042.49	4870.89	4589.56	4725.05	4294.68	15754.47	6768.14	11389.16	4854.69	5838.11	3251.71	3240.84	1065.85	4966.37	3294.54	890.38	2332	10617.18	3786.09	6939.33	20890.72	45541.83	36784.32	24568.5	29594.37	35108.94	51727.56	40763.41	14887.67	25375.14	10327.8	18604.12	16766.95	9786.47	21621.91	5847.05	25912.76	7388.88	2940	10166.43	13691.74	16554.19	13636.49	1707.77	9952.46	11851.3	13023.86	19265.11	2586.11	7612.88	9583.45	14370.77	11858.35	13861.14	21736.45	16182.23	9413.53	9159.47	13590.11	16172.9	4964.49	16060.92	4705.52	11010.43	19135.99	6195.1	10718.96	13525.75	24154.55	20648.34	14153.7	14072.38	18543.1	10819.68	7142.15	16887.35	12966.22	5870.71	7185.97	8219.8	25046.92	11126.32	7077.27	4901.38	16050.52	7042.91	11790.57	5091.17
K06384	7602.4	4502.45	4238.59	2356.08	3440.62	2408.16	3797.68	2611.31	7755.2	4707.82	9515.23	2997.53	4972.65	1608.53	1172.93	1655.11	3226.05	1374.08	916.24	1373.65	5232.4	1877.15	4487.16	13125.98	26113.64	31547.2	17568.65	13948.88	16948.53	29375.17	13623.28	9361.12	12935.62	5457.84	11438.05	9870.01	4516.72	15879.13	4242.59	17965.08	3648.73	5239.15	7837.2	5847.03	9564.41	7996.71	672.19	4383.28	5518.52	5548.26	11881.69	2668.94	2431.64	5492.77	10024.37	5232.14	6142.59	11229.01	6110.93	5858.34	3743.93	5830.34	7436.9	3933.54	7087.35	2320.45	9770.46	10585.09	3207.23	6442.21	4971.93	12166.24	11452.86	6192.36	6444.17	12346.58	7149.63	3492.59	7349.64	6092.19	832.53	3452.21	2399.98	10019.96	4915.37	3903	1498.38	4229.76	4215.94	3735.75	2297.22
K06385	18559.43	13332.58	11290.23	10480.68	9926.64	10004.66	11604.79	10069.62	30013.67	3786.54	14223.28	6426.52	7835.52	7291.21	4528.54	4530.97	6676.1	7576.78	1858.47	5432.66	28761.87	6428.17	12350.41	55282.69	56748.79	39356.53	23223.17	51373.22	58722.83	78633.07	46685.99	30667.87	46544.19	18048.32	30915.39	29865.54	19428.59	28381.99	12980.37	47992.89	16214.66	24151.99	18966.79	31419.44	32705.34	27313.59	8119.45	20322.09	17816.25	20756.05	32181.69	7137.03	9200.81	21506.19	19402.33	15227.19	24280.28	37164.74	33767.61	25989.68	22162.38	20644.49	28361.46	14930.81	28302.42	7538.1	24424.58	30689.46	11697.55	15315.3	27179.54	47600.42	28985.1	19103.45	23754.55	46619.26	18173.56	14941.12	33094.56	19735.15	12023.79	11912.45	15726.32	35170.92	24001.63	17940.63	10935.72	17260.24	20705.99	22727.45	11800.83
K06386	44.41	71.67	0	9.11	32.47	69.16	18.58	31.17	143.27	0.33	26.11	68.54	19.29	7.71	69.52	92.55	24.96	29.89	57.77	19	148.78	39.78	24.31	271.16	141.31	28593.5	57.32	45.44	325.9	147.24	26.78	434.11	82.94	120.35	196.33	129.77	645.65	412.07	12.4	80.59	48.04	237.44	27.89	255.74	87.89	102.26	14.22	111.38	24	121.11	135.33	0	2.44	11.33	44.22	81.99	46.47	622.64	309.29	157.78	508.24	106.55	133.98	30.2	9.44	93.56	27	178.17	20.28	49.22	81.54	249.6	493.18	215.78	290.46	2774.38	349.11	56	36.58	164.89	8.07	42.16	196.76	92.16	143.55	20.91	445.4	219.66	653.42	220.31	15.18
K06387	19799.44	11897.8	10439.18	9995.79	9473.18	7498.41	10540.71	9830.44	28506.53	7748.73	13935.28	7150.01	8115.81	6717.49	4346.13	2415.44	7035.33	7313.8	1663.53	4672.16	25712.92	6110.42	12287.04	57197.85	55131.42	39582.45	25431.88	52757.46	58140.98	83034.97	46989.82	25462.65	44714.75	17154.61	27375.25	27501.55	14103.78	29666.29	12753.01	46707.86	13352.73	20335.38	17228.99	32545.63	30950.53	25503.71	4896.3	20091.76	16809.04	18970.89	30739.02	5575.44	9155.58	20901.89	18607.56	14611.48	22272.1	30447.64	26650.94	18048.91	19180.94	19687.44	26490.38	14954.93	26062.93	6820.23	21888.37	30735.27	9239.13	14273.61	26036.45	44210.87	28065.74	21143.42	23842.51	36306.6	16580.46	14266.3	32754.84	19762.99	9744.48	10843.03	14148.46	35611.19	22243.92	14820.18	10745.96	17942.95	14587.56	21655.16	10445.28
K06388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06390	21790.21	13215.35	11411.23	10613.07	9948.22	9796.66	12475.59	10713.99	31220.48	8198.71	14504.25	8049.49	10742.68	7284.97	4675.54	4160.66	7884.18	7796.31	2171.03	5483.26	28586.16	7273.98	12931.11	63359.08	56730.87	39753.23	26274.51	55944.3	64421.2	88024.19	47472.8	30779.47	46963.59	18133.6	35039.55	31481.99	19411.57	37079.5	14272.31	48164.51	16050.86	23938.47	21758.74	34099.95	32212.03	27252.59	8105.23	21937.14	18241.09	20639.16	32049.03	7106.59	9373.45	22310.34	19344.95	15216.84	24654.45	38675.4	34543.42	25499.69	22326.19	21440.84	30275.17	16705.86	29955.2	8555.43	24285.58	34431.85	11752.86	15272.08	27504.51	47575.1	34287.31	23020.18	25007.38	44715.15	19562.24	14933.57	34014.31	19854.4	12023.79	11852.68	15718.91	36738.28	23438.1	17943.43	11220.13	18403.35	20085.96	22620.81	11975.3
K06391	3037.78	2282.27	2332.79	911.72	715.17	2709.79	2612.49	2824.37	2442.2	372.48	743.27	1632.26	2366.42	982.11	465.27	2184.3	1861.14	1302.56	837.55	1285.78	3830.89	837.04	1356.12	6785.64	8009.71	31249.21	15359.57	8098.15	13857.36	13842.86	7492.41	3805.19	8810.2	1575.62	5543.86	5673.03	5491.12	4870.89	3462.13	3589.92	2536.84	8999.16	5663.03	3595.49	3871.04	5268.77	1735.23	2974.36	3321.78	3765.92	6681.41	2820.07	2421.47	4687.15	1271.63	2323.67	3242.52	9231.54	4781.63	5919.83	3210.76	5435.98	5548.41	4195.48	5876.12	1430.76	2715.87	3610.79	4686.2	1754.01	5524.67	6323.65	6600.95	3147.5	3665.38	19197.78	2978	2644.7	3815.4	2957.2	801.35	2007.34	1433.23	4579.88	3359.68	6632.81	6353.31	2341.32	4867.05	3916.69	2731.7
K06392	21916.41	13215.35	11411.23	10626.07	9948.22	9796.66	12453.59	10747.79	31614.88	8198.71	14504.25	8049.49	10742.68	7296.17	4675.54	4141.86	7884.18	7887.31	2161.03	5483.66	28586.16	7274.58	12945.91	63359.08	56730.87	39762.64	26265.71	55968.3	64367.6	89308.79	47456.4	30777.87	47352.79	18436.6	35039.55	31555.99	19397.37	37079.5	14272.31	48177.51	16250.86	23928.47	21748.74	34581.55	32610.03	27253.99	8105.23	21934.34	18239.29	20639.16	32058.23	7106.59	9373.45	22310.34	19333.55	15216.84	24713.05	38675.4	34534.82	25527.49	22326.19	21565.24	30309.17	16636.06	29941.2	8555.43	24272.18	34431.85	11722.86	15272.08	27580.91	47575.1	34183.51	23021.78	25008.78	43822.15	19562.64	14930.37	34014.31	19854.4	12023.79	11852.68	15719.51	36739.2	23970.1	17930.63	10933.33	18395.35	20085.96	22620.81	11813.5
K06393	21790.21	13215.35	11411.23	10613.07	9948.22	9796.66	12453.59	10713.99	31220.48	8198.71	14504.25	8049.49	10742.68	7284.97	4675.54	4141.86	7884.18	7796.31	2161.03	5483.26	28586.16	7273.98	12931.11	63359.08	56730.87	39753.23	26265.71	55944.3	64367.6	88024.19	47455	30777.27	46963.59	18133.6	35039.55	31481.99	19397.37	37079.5	14272.31	48164.51	16050.86	23928.47	21748.74	34099.95	32212.03	27252.59	8105.23	21934.34	18239.29	20639.16	32049.03	7106.59	9373.45	22310.34	19333.55	15216.84	24654.45	38675.4	34534.82	25499.69	22326.19	21432.24	30275.17	16636.06	29941.2	8555.43	24272.18	34431.85	11722.86	15272.08	27504.51	47575.1	34183.51	23020.18	25007.38	43822.15	19562.24	14930.37	34014.31	19854.4	12023.79	11852.68	15718.91	36738.28	23438.1	17930.63	10933.33	18395.35	20085.96	22620.81	11813.5
K06394	17196.48	12212.54	10741.92	9673.87	5397.58	8855.65	8369.65	9298.01	25581.6	3576.01	5386.8	6117.48	7218.71	6273.56	4307.42	4126.03	6248.91	6286.93	1552.44	4212.92	20370.88	5758.59	7486.65	35054.04	54854.56	38275.75	22561.22	42537.89	53965.51	71818.07	44948.48	21073.82	39451.38	12964.97	28067.08	24550.3	17336.66	25947.4	10818.72	22831.77	13308.59	23899.15	16720.45	28262.42	21922.65	22755.45	6678.28	14715.31	16316.91	14960	27317.2	6325.07	8797.99	17739.48	11642.53	13367.03	19835.64	32633.69	32128.93	23531.45	19371.17	19481.44	25334.82	9623.86	24036.21	7207.6	10793.74	24512.96	11551.52	14753.5	24973.39	38359.13	26398.35	17692.24	19325.18	41501.69	16177.72	13779.2	29312.19	16258.64	10370.5	9325.32	13034.76	29135.82	18423.64	16653.02	10746.49	16446.71	15824.84	20334.71	10694.96
K06395	4703.77	4711.85	4480.98	2313.76	922.87	3684.27	3405.37	3456.26	6530.24	1079.88	1447.63	1785.52	3181.45	1874.73	1342.4	2153.72	1641	1529.58	1028.9	1376.41	4444.53	1352.07	1876.47	7905.09	23984.51	30528.46	19284.15	11935.33	17231.36	16270.77	11316.69	5742.57	12222.91	3459.68	6259.08	8966.34	10083.66	8981.31	4076.27	9673.89	3627.45	9927.02	7423.99	4162.23	4129.15	7498.72	2024.37	5545.89	3472.43	7676.36	7056.92	4160.55	3042.45	5457.71	6784.25	5342.28	4081.88	20993.77	10108.15	7273.15	4487.13	4061.64	5537.79	6348.36	5848.68	3570.86	3343.05	6505.19	7130.02	7605.42	7259.91	15492.39	15513.82	4862	4786.59	12734.77	4894.98	4360.36	7745.8	3956.81	3273.53	2624.72	3457.2	8094.61	6510.57	11753.39	3963.71	4647.8	6413.27	5549.1	9030.6
K06396	21896.91	12498.85	11040.73	10618.82	9948.22	9777.66	12422.84	10730.04	31537.63	8198.71	14461.75	8045.49	10742.68	7281.42	4668.29	4141.86	7814.68	7866.56	2161.03	5356.16	28361.66	7235.83	12940.41	63354.33	56585.12	39621.64	26148.71	55904.8	62331.35	87719.79	44990.15	30775.37	46863.29	18431.6	34835.8	31395.24	19397.37	37066.75	14266.31	48016.76	16247.86	23928.47	21717.24	34301.8	32577.78	27091.99	8105.23	21931.59	18105.04	20629.16	32020.98	7094.84	8778.45	22273.59	19328.55	14779.34	24677.3	38675.4	34512.82	25494.24	22326.19	21565.24	29872.42	16604.06	29710.45	8555.43	24264.43	34220.85	11455.61	15254.58	27324.66	47569.1	34180.76	22943.28	24984.53	43760.4	19562.64	14662.12	34014.31	19106.15	12020.54	11826.93	15709.01	36543.95	23965.1	17762.38	10933.33	17394.85	20047.46	22592.06	11792.75
K06397	21763.21	13125.75	11289.83	10543.52	9825.47	9765.46	12341.14	10627.49	31526.43	8191.51	14485	8049.49	10735.18	7237.17	4560.64	4141.86	7873.08	7817.51	2156.43	5482.46	27750.86	7239.83	12919.11	62430.55	56692.42	39674.54	26361.91	55786.9	63537.75	89025.79	47388.4	30706.07	47043.19	18402	34949.8	31403.04	19361.72	36733.85	14249.51	47449.66	16095.46	23928.47	21721.04	34411.25	32434.13	26991.39	5260.23	21860.94	18210.19	20647.56	31864.48	7118.34	9367.2	22053.09	19306.55	15069.59	24465.65	38354.6	33818.52	25459.29	22028.39	21524.44	29896.52	16668.06	29545.85	8543.68	24239.63	34391.5	11990.11	14872.48	27302.46	47472.7	34158.31	22958.38	24879.93	43793.55	19542.44	15108.47	33383.66	19881.95	9891.64	11811.78	15464.41	36721.15	23286.95	18096.68	10933.33	18371.55	18650.91	22527.46	11834.25
K06398	21967.03	13294.42	11411.23	10635.78	9980.69	9872.24	12481.73	10780.76	31743.43	8199.04	14531.16	8111.85	10760.9	7303.88	4744.31	4234.41	7904.47	7917.2	2218.8	5502.66	28737.74	7320.98	12970.22	63637.2	56862.8	39785.36	26381.76	56035.61	64670.92	89521.28	47529.49	31213.09	47444.79	18558.2	35237.6	31686.96	20055.62	37495.17	14289.91	48267.77	16298.9	24165.91	21871.5	34830.53	32696.59	27358.15	8119.45	22117.32	18262.58	20791.47	32170.29	7110.63	9391.43	22321.67	19411.04	15302.83	24759.52	39301.64	34848.62	25685.27	22844.5	21668.48	30446.68	16722.93	29963.95	8648.99	24300.58	34611.62	11831.49	15321.3	27666.05	47841.7	34678.89	23237.56	25276.91	46693.62	19912.19	14993.67	34081.29	19996.96	12033.86	11902.45	15917.02	36833.77	24116.85	17988.36	11666.51	18507.01	20773.76	22842.83	11872.68
K06399	21880.56	13250.38	11289.83	10553.23	9861.72	9969.48	12461.2	10660.46	31695.42	8191.84	14535.16	8196.18	10960.84	7244.88	4622.16	4550.88	7893.37	7857.07	2224.2	5525.02	28049.11	7286.23	12943.42	62964.22	56846.91	39703.93	26372.09	56024.71	63877.67	89333.95	47446.29	31143.49	47136.36	18538.16	35274.19	31648.18	20053.28	37369.97	14274.67	47527.03	16143.5	24217.35	22078.85	34701.45	32599.8	27095.55	5274.45	22092.94	18233.09	20789.87	31990.73	7141.07	9342.1	22116.64	19420.33	15199.55	24590.68	39278.4	34291.61	25973.73	22726.7	21648.06	30344.61	16792.73	29781.96	8863.35	24415.74	34595.3	11861.49	14921.7	27411.21	48043.86	34947.16	23264.16	25162.5	47583.35	19936.66	14974.47	33450.64	19994.76	9898.46	11878.16	15669.67	36813.86	23448.37	17998.96	11953.31	18508.99	19314.54	22740.73	12034.48
K06400	10617.3	8669.42	8633.09	5373.98	3150.78	6458.9	6346.31	6165.74	16804.03	4093.35	3510.1	4237.04	6416.22	3262.51	3522.42	4502.57	4994.73	4008.46	1412.26	2966.1	12575.84	3688.22	4877.77	25651.34	38103.65	6873.92	18779.53	34527.07	40991.25	45706.29	30003.2	15860.74	28135.52	9079.62	18581.53	19486.13	14521.83	21577.05	8946.92	20351.62	8128.92	22553.48	11071.85	12565.64	13028.74	14954.67	4948.02	10665.83	11755.6	12263.73	20351.55	5878.31	6244.36	13753.68	10007.77	9611.56	14262.98	30355.98	21854.21	20600.66	16743.32	13381.25	18627.55	8192.77	15172.46	7539.43	7273.39	17565.24	11398.49	12229.07	14972.07	32319.09	24681.96	13508.34	15878.73	34021.63	11220.11	5703.92	21541.68	10529.02	7956.36	6937.8	9217.5	24091.88	13161.11	16872.08	2426.05	13776.05	11478.28	14808.77	10314.12
K06401	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0.75	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
