KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K16305	0.001617303	0.001748146	0.001663907	0.001800752	0.001579543	0.001847917	0.00201925	0.001671688	0.001557126	0.00150089	0.00160876	0.001348196	0.00171659	0.002182702	0.001643993	0.002347398	0.001643811	0.001485786	0.001641619	0.001491393	0.001909823	0.001442639	0.001710158	0.001728647	0.001204969	0.001186486	0.001654159	0.001757708	0.001921066	0.0016019	0.001440777	0.001909887	0.001720734	0.002372015	0.001542566	0.00160973	0.001469708	0.001668103	0.00177661	0.001658663	0.002343061	0.001636326	0.001925768	0.001829885	0.001840952	0.002008794	0.001751684	0.001845904	0.001787223	0.001862022	0.001685307	0.001858695	0.001840191	0.001900003	0.001999946	0.001903953	0.001979647	0.001894958	0.001957307	0.001892383	0.001832278	0.001562369	0.001619907	0.001920144	0.001874111	0.001285363	0.001900228	0.001917371	0.001985939	0.001834104	0.001839434	0.001808104	0.00187729	0.001745669	0.001824502	0.001873482	0.001562402	0.001780371	0.001467058	0.001657712	0.001684136	0.001777348	0.002061181	0.00138276	0.001584242	0.001616022	0.001675834	0.001386278	0.001484239	0.001675916	0.001342745
K16306	0.001617303	0.001748146	0.001663907	0.001800752	0.001579543	0.001847917	0.00201925	0.001671688	0.001557126	0.00150089	0.00160876	0.001348196	0.00171659	0.002182702	0.001643993	0.002347398	0.001643811	0.001485786	0.001641619	0.001491393	0.001909823	0.001442639	0.001710158	0.001728647	0.001204969	0.001186486	0.001654159	0.001757708	0.001921066	0.0016019	0.001440777	0.001909887	0.001720734	0.002372015	0.001542566	0.00160973	0.001469708	0.001668103	0.00177661	0.001658663	0.002343061	0.001636326	0.001925768	0.001829885	0.001840952	0.002008794	0.001751684	0.001845904	0.001787223	0.001862022	0.001685307	0.001858695	0.001840191	0.001900003	0.001999946	0.001903953	0.001979647	0.001894958	0.001957307	0.001892383	0.001832278	0.001562369	0.001619907	0.001920144	0.001874111	0.001285363	0.001900228	0.001917371	0.001985939	0.001834104	0.001839434	0.001808104	0.00187729	0.001745669	0.001824502	0.001873482	0.001562402	0.001780371	0.001467058	0.001657712	0.001684136	0.001777348	0.002061181	0.00138276	0.001584242	0.001616022	0.001675834	0.001386278	0.001484239	0.001675916	0.001342745
K16329	0.001733308	0.001775725	0.001720656	0.001806781	0.001580245	0.001994853	0.002028851	0.001696536	0.001715357	0.001549265	0.001613706	0.001421805	0.001741515	0.00218435	0.001898897	0.002361485	0.002041921	0.001487281	0.001643227	0.001497997	0.001915534	0.001457154	0.001734491	0.001744974	0.00160991	0.001500989	0.001655283	0.001780246	0.002003366	0.001896636	0.001670597	0.001921725	0.001721267	0.00241146	0.001615375	0.001678594	0.001571319	0.001679054	0.001782694	0.001669737	0.002343509	0.001941631	0.00195376	0.001933659	0.00187388	0.002073494	0.001803966	0.001856618	0.001821086	0.001874529	0.001941415	0.001873267	0.001843896	0.001903153	0.002001014	0.001915374	0.00199819	0.001941457	0.002028959	0.001950273	0.001889722	0.001880532	0.001762783	0.002009506	0.001978585	0.001288604	0.001915939	0.001945225	0.001989995	0.001851882	0.00189697	0.001809243	0.001941731	0.001802339	0.00188633	0.002041147	0.002069423	0.001782024	0.00170894	0.001743333	0.00168897	0.001832516	0.002067875	0.001654499	0.001610178	0.001627549	0.001731103	0.001414266	0.001487066	0.00167912	0.001351691
K16330	0.001733308	0.001775725	0.001720656	0.001806781	0.001580245	0.001994853	0.002028851	0.001696536	0.001715357	0.001549265	0.001613706	0.001421805	0.001741515	0.00218435	0.001898897	0.002361485	0.002041921	0.001487281	0.001643227	0.001497997	0.001915534	0.001457154	0.001734491	0.001744974	0.00160991	0.001500989	0.001655283	0.001780246	0.002003366	0.001896636	0.001670597	0.001921725	0.001721267	0.00241146	0.001615375	0.001678594	0.001571319	0.001679054	0.001782694	0.001669737	0.002343509	0.001941631	0.00195376	0.001933659	0.00187388	0.002073494	0.001803966	0.001856618	0.001821086	0.001874529	0.001941415	0.001873267	0.001843896	0.001903153	0.002001014	0.001915374	0.00199819	0.001941457	0.002028959	0.001950273	0.001889722	0.001880532	0.001762783	0.002009506	0.001978585	0.001288604	0.001915939	0.001945225	0.001989995	0.001851882	0.00189697	0.001809243	0.001941731	0.001802339	0.00188633	0.002041147	0.002069423	0.001782024	0.00170894	0.001743333	0.00168897	0.001832516	0.002067875	0.001654499	0.001610178	0.001627549	0.001731103	0.001414266	0.001487066	0.00167912	0.001351691
K16363	0.001261614	0.001433696	0.00129095	0.001519435	0.001202337	0.000861356	0.000928492	0.001392506	0.00115081	0.001024747	0.001265468	0.001134192	0.000826288	0.00100044	0.001092601	7.62E-05	0.00069722	0.001199429	0.001474755	0.001217407	0.000908433	0.001240967	0.001128036	0.001033911	0.001097172	0.000883267	0.001310884	0.001446006	0.001276399	0.001144001	0.001318352	0.00092048	0.00145087	0.000510534	0.001063568	0.001016925	0.001137289	0.001237684	0.001521392	0.001221897	0.000651481	0.000768654	0.001199853	0.001205781	0.001303501	0.0010629	0.000721217	0.00097485	0.00159273	0.001365552	0.001076848	0.001444437	0.00169353	0.001151801	0.001030864	0.001326368	0.000952799	0.000911544	0.000542849	0.000654017	0.000678898	0.001272064	0.001152403	0.000792278	0.000839203	0.001229108	0.001124133	0.000967348	0.00157566	0.000948021	0.00148895	0.001429392	0.000934665	0.000955103	0.001295726	0.000426708	0.000883327	0.001580633	0.000945876	0.001410246	0.001167676	0.001246693	0.000799143	0.001245545	0.001076908	0.001084533	0.00111452	0.001345049	0.001155608	0.001450414	0.001218955
K16370	0.001603787	0.001717874	0.001607936	0.001764378	0.001549276	0.001928531	0.001963646	0.001650341	0.001536339	0.001242803	0.001596979	0.001407224	0.001739255	0.00213217	0.001859534	0.001798691	0.001447738	0.001463041	0.00158709	0.001478429	0.001838065	0.001388009	0.00164501	0.001618156	0.001182937	0.001170279	0.001642785	0.001722872	0.001749074	0.001343591	0.001312639	0.001685749	0.001662047	0.002204012	0.001554557	0.001552106	0.001564333	0.001621304	0.001742544	0.001532182	0.002260469	0.001927466	0.001763771	0.001802484	0.001788194	0.001969945	0.00175538	0.001808617	0.001740473	0.001813928	0.001650651	0.001872189	0.001659394	0.00181466	0.001875295	0.001893336	0.001963939	0.001859023	0.002008381	0.001896681	0.001832148	0.001469412	0.001594228	0.002000947	0.001946056	0.001283422	0.001814375	0.001876131	0.001896367	0.001829691	0.001715667	0.001756751	0.001883597	0.001674697	0.001734161	0.002034796	0.001965675	0.001780533	0.00146083	0.00162933	0.001597501	0.0016384	0.00201983	0.001339134	0.00157429	0.001591417	0.001671509	0.001392052	0.001428271	0.001625418	0.001330172
K16371	2.36E-05	3.19E-05	3.34E-07	1.02E-06	1.83E-06	8.04E-05	2.57E-05	1.12E-05	1.84E-05	7.35E-05	8.97E-06	1.46E-05	0.000104778	5.97E-06	2.07E-06	0.000205444	2.82E-05	5.43E-06	3.39E-07	1.92E-05	3.51E-05	1.27E-05	9.85E-06	2.26E-05	1.30E-06	2.75E-06	4.25E-07	7.50E-06	1.68E-05	4.31E-05	1.39E-06	3.83E-05	2.94E-06	1.89E-05	2.56E-05	1.21E-05	1.57E-05	2.53E-05	2.13E-06	1.52E-06	7.56E-06	1.33E-05	3.13E-05	1.36E-05	9.38E-06	4.78E-06	3.92E-06	2.23E-05	3.12E-06	2.00E-05	1.45E-05	1.57E-05	4.34E-07	1.65E-05	4.33E-06	4.22E-05	1.49E-05	0.000133304	7.21E-05	9.62E-05	7.26E-05	1.53E-05	6.68E-05	2.11E-06	4.57E-05	6.01E-06	1.61E-05	3.14E-05	8.84E-05	1.85E-06	1.62E-05	4.93E-05	9.69E-05	3.15E-05	2.85E-06	0.000158929	1.12E-05	1.09E-06	5.82E-06	1.75E-06	1.23E-05	1.58E-05	2.49E-06	3.15E-06	7.00E-06	7.20E-06	2.66E-05	7.27E-06	2.24E-05	3.61E-06	9.22E-07
K16651	2.03E-06	0	1.92E-06	0	2.18E-07	0	1.42E-07	6.01E-06	8.98E-07	1.79E-05	0	1.04E-06	3.85E-08	4.28E-06	5.61E-05	3.42E-07	9.41E-07	1.89E-06	3.17E-06	7.87E-07	2.92E-06	1.36E-06	1.79E-06	1.73E-06	1.35E-08	8.14E-08	1.25E-07	2.12E-07	1.66E-07	2.06E-06	5.49E-06	0	8.04E-09	3.05E-05	6.91E-08	3.67E-07	4.95E-06	2.11E-06	1.10E-08	6.03E-06	0	2.23E-06	9.92E-07	1.39E-06	3.81E-07	0	3.81E-06	4.51E-06	1.04E-07	5.05E-07	0	2.40E-07	1.57E-07	5.32E-08	6.01E-06	3.79E-06	2.14E-07	0	3.21E-06	3.23E-07	1.85E-06	2.07E-07	1.70E-06	7.87E-06	2.86E-07	7.01E-08	5.78E-07	5.85E-07	2.27E-08	5.53E-06	7.72E-07	1.17E-07	2.43E-06	1.72E-06	1.64E-06	0	3.22E-06	1.59E-07	1.53E-06	8.41E-08	2.99E-06	0	9.86E-06	1.14E-08	1.08E-06	1.14E-07	5.22E-08	6.70E-07	1.43E-07	8.21E-07	1.22E-08
K16704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41E-07	0	0	0	0	0	1.68E-06	1.00E-06	0	1.76E-05	0	0	0	0
K16818	3.27E-07	8.10E-07	9.13E-07	2.79E-06	1.58E-07	4.92E-07	3.63E-07	8.91E-07	4.25E-07	0	9.19E-07	0	0	3.99E-06	1.39E-07	0	4.11E-07	4.37E-07	1.90E-07	0	5.04E-06	5.41E-08	1.96E-06	2.97E-06	7.13E-07	7.72E-07	0	5.47E-06	9.08E-07	0	1.67E-06	6.31E-07	6.19E-06	6.48E-07	0	2.22E-07	0	0	4.47E-06	6.83E-07	4.87E-07	0	0	5.77E-06	7.07E-06	1.76E-07	0	0	2.33E-06	7.21E-07	2.04E-06	5.05E-06	9.01E-08	2.17E-07	0	5.26E-08	9.54E-07	9.42E-08	0	0	0	5.49E-06	0	0	5.51E-07	0	2.54E-06	4.55E-06	0	0	4.47E-06	0	0	1.69E-06	1.46E-05	3.25E-08	0	1.08E-05	0	9.16E-07	0	7.86E-06	6.42E-07	6.83E-07	1.19E-06	0	0	0	1.04E-06	9.75E-06	2.60E-08
K16838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16842	2.03E-06	2.15E-05	2.63E-05	1.47E-05	9.50E-07	1.69E-05	3.53E-06	0	1.69E-06	4.90E-06	5.58E-06	6.71E-06	3.22E-06	7.08E-05	0.000210513	1.25E-06	5.53E-05	1.96E-05	5.73E-05	1.34E-05	2.99E-05	0	2.52E-05	8.36E-07	6.75E-05	2.32E-05	4.84E-06	1.25E-05	8.46E-06	7.60E-05	2.89E-05	6.58E-05	3.33E-05	6.77E-05	1.21E-05	2.47E-06	2.86E-06	1.53E-05	1.90E-05	6.65E-06	7.46E-05	1.42E-06	2.21E-05	2.85E-05	1.71E-05	2.77E-05	4.73E-06	4.93E-05	1.50E-05	6.50E-06	1.88E-05	3.33E-06	0.000116051	5.23E-05	2.61E-05	3.16E-05	5.30E-06	3.20E-07	1.52E-05	3.43E-06	5.15E-06	8.55E-06	6.71E-06	1.02E-05	6.09E-06	4.76E-08	3.55E-06	5.27E-06	1.32E-06	0.00012599	2.71E-05	1.81E-05	3.40E-06	4.01E-06	4.55E-05	1.46E-06	6.12E-06	2.55E-06	2.02E-05	6.52E-06	8.74E-05	1.96E-05	0.000121704	5.96E-06	3.03E-05	2.92E-06	4.69E-06	0	1.60E-06	4.78E-05	1.15E-06
K16849	0.000499649	0.000425533	0.000560277	0.000354163	0.00068772	0.000202362	0.000331642	0.000492895	0.000366413	0.000762563	0.000568233	0.000908212	0.000491356	0.000114004	0.000330887	4.50E-05	0.000146618	0.000773051	0.000395226	0.000720473	0.000199818	0.000823633	0.000393574	0.00033729	0.000638205	0.000262173	0.000429013	0.000410258	0.000116555	0.000196299	0.000565139	0.000126248	0.000404059	0.000117325	0.000572072	0.000487078	0.000635611	0.000567242	0.000284476	0.000538184	0.000166553	0.000401004	5.89E-05	0.000156242	0.000106394	0.000166866	0.000284342	0.00019077	0.000247934	9.09E-05	0.0002049	0.000199557	0.000265199	0.000296455	0.000215413	0.000397344	0.000297535	5.64E-05	0.000284236	0.000267051	0.000269595	0.000111627	0.000267199	0.000256087	0.000182277	0.001025463	7.89E-05	0.00011077	0.000143198	0.000714396	0.000204473	5.71E-05	9.22E-05	0.000374077	0.000221924	0.000271628	0.000188801	0.000138522	0.000406753	0.000291323	0.000495779	0.000277704	0.000337741	0.00041825	0.000634651	0.000455193	0.000168668	0.000790075	0.000753799	0.0004898	0.00089351
K16850	0.000499649	0.000425533	0.000560277	0.000354163	0.00068772	0.000202362	0.000331642	0.000492895	0.000366413	0.000762563	0.000568233	0.000908212	0.000491356	0.000114004	0.000330887	4.50E-05	0.000146618	0.000773051	0.000395226	0.000720473	0.000199818	0.000823633	0.000393574	0.00033729	0.000638205	0.000262173	0.000429013	0.000410258	0.000116555	0.000196299	0.000565139	0.000126248	0.000404059	0.000117325	0.000572072	0.000487078	0.000635611	0.000567242	0.000284476	0.000538184	0.000166553	0.000401004	5.89E-05	0.000156242	0.000106394	0.000166866	0.000284342	0.00019077	0.000247934	9.09E-05	0.0002049	0.000199557	0.000265199	0.000296455	0.000215413	0.000397344	0.000297535	5.64E-05	0.000284236	0.000267051	0.000269595	0.000111627	0.000267199	0.000256087	0.000182277	0.001025463	7.89E-05	0.00011077	0.000143198	0.000714396	0.000204473	5.71E-05	9.22E-05	0.000374077	0.000221924	0.000271628	0.000188801	0.000138522	0.000406753	0.000291323	0.000495779	0.000277704	0.000337741	0.00041825	0.000634651	0.000455193	0.000168668	0.000790075	0.000753799	0.0004898	0.00089351
K16881	0.001016878	0.001034081	0.001206298	0.000709237	0.000967203	0.000569428	0.001242456	0.000782859	0.001128653	0.00103237	0.001093523	0.001133191	0.000845509	0.001413178	0.00141477	0.000104563	0.001179955	0.00103902	0.000916081	0.001077152	0.000666774	0.001142772	0.000987779	0.000579216	0.001438523	0.001155469	0.000680257	0.001277777	0.000929882	0.001072221	0.001297298	0.00102627	0.001017857	0.001681926	0.001065035	0.000963688	0.001142414	0.000926094	0.000752797	0.001056273	0.001805852	0.000489969	0.000721821	0.000718297	0.001248911	0.001333559	0.000545192	0.000755593	0.001102377	0.001314144	0.000978059	0.000655677	0.001091154	0.000936435	0.001378011	0.001479262	0.001370791	0.000811573	0.000652733	0.000750851	0.000769797	0.001231409	0.001163614	0.000881465	0.000787041	0.001231427	0.000577771	0.00075892	0.000360743	0.00157402	0.000768904	0.00134775	0.000856875	0.001016957	0.00122526	0.000642929	0.00093012	0.000970342	0.001158053	0.001189699	0.000844668	0.00105988	0.001715026	0.00137984	0.001189261	0.000842523	0.000987177	0.001299997	0.000999825	0.000957194	0.001098695
K16901	2.99E-05	5.14E-05	4.97E-05	4.27E-05	0.000112997	2.90E-05	6.47E-05	7.28E-05	6.43E-05	0.000155658	9.64E-05	0.000180847	7.88E-05	1.67E-05	5.71E-05	1.46E-05	1.52E-05	0.000123692	5.15E-05	0.000123428	2.34E-05	0.000139326	5.59E-05	3.90E-05	0.000116229	0.000343609	8.76E-05	9.79E-05	1.53E-05	2.99E-05	5.13E-05	1.76E-05	8.06E-05	3.14E-06	0.000112045	0.00010415	0.0001275	0.000148866	6.38E-05	0.000102526	2.38E-05	6.69E-05	1.48E-05	2.39E-05	9.39E-06	1.08E-05	2.67E-05	2.95E-05	4.54E-05	9.83E-06	2.48E-05	4.64E-05	4.83E-05	4.04E-05	3.49E-05	2.76E-05	4.21E-05	2.17E-06	1.51E-05	1.69E-05	1.88E-05	5.62E-06	4.04E-05	5.06E-05	2.18E-05	0.000199508	1.30E-05	2.03E-05	3.44E-06	3.60E-05	2.88E-05	3.29E-06	6.45E-06	6.78E-05	3.51E-05	1.50E-05	3.79E-05	2.81E-05	6.61E-05	5.94E-05	8.38E-05	4.88E-05	5.41E-05	9.62E-05	0.000133362	7.79E-05	4.40E-05	0.000146262	0.000144021	9.02E-05	0.000193546
K16950	4.75E-05	0.000105466	6.19E-05	4.14E-05	0.000112047	2.55E-05	6.57E-05	7.31E-05	0.00013841	0.0001636	9.30E-05	0.000182527	7.86E-05	4.86E-05	3.03E-05	1.38E-05	1.52E-05	0.000123939	5.65E-05	0.000124667	2.58E-05	0.000193288	5.61E-05	3.93E-05	0.000177259	0.000739906	8.40E-05	0.000108582	2.09E-05	2.74E-05	9.39E-05	7.21E-05	8.44E-05	2.31E-05	0.000129867	0.00014158	0.000131201	0.000172144	5.78E-05	0.000113161	2.33E-05	6.70E-05	0.000263396	2.33E-05	3.15E-05	2.32E-05	2.67E-05	2.58E-05	9.48E-05	1.41E-05	9.45E-05	4.64E-05	3.95E-05	8.24E-05	0.00019401	2.77E-05	0.000142798	2.03E-06	2.50E-05	2.42E-05	1.91E-05	0.000417005	6.57E-05	4.86E-05	2.16E-05	0.000199777	1.10E-05	6.23E-05	3.92E-06	3.98E-05	5.03E-05	1.14E-05	6.45E-06	7.75E-05	2.54E-05	1.96E-05	3.78E-05	0.000446187	6.52E-05	0.000243769	7.74E-05	0.000163781	5.41E-05	0.000103561	0.000134167	8.25E-05	0.00082196	0.000331993	0.000172788	9.55E-05	0.000193185
K16951	4.75E-05	0.000105466	6.19E-05	4.14E-05	0.000112047	2.55E-05	6.57E-05	7.31E-05	0.000138326	0.0001636	9.30E-05	0.000182527	7.86E-05	4.86E-05	3.03E-05	1.38E-05	1.52E-05	0.000123939	5.65E-05	0.000124667	2.58E-05	0.000193288	5.61E-05	3.93E-05	0.000177259	0.000739906	8.40E-05	0.000108582	2.09E-05	2.74E-05	9.39E-05	7.21E-05	8.44E-05	2.31E-05	0.000129596	0.00014158	0.000131201	0.000172144	5.78E-05	0.000113161	2.33E-05	6.70E-05	0.000263037	2.33E-05	3.15E-05	2.32E-05	2.67E-05	2.58E-05	9.48E-05	1.41E-05	9.45E-05	4.64E-05	3.95E-05	8.24E-05	0.00019401	2.77E-05	0.000142798	1.85E-06	2.48E-05	2.42E-05	1.91E-05	0.000417005	6.57E-05	4.86E-05	2.16E-05	0.000199777	1.10E-05	6.23E-05	3.92E-06	3.98E-05	5.03E-05	1.14E-05	6.45E-06	7.49E-05	2.54E-05	1.96E-05	3.78E-05	0.000446187	6.52E-05	0.000243769	7.74E-05	0.000159892	5.41E-05	0.000103561	0.000134167	8.25E-05	0.00082196	0.000331712	0.000172788	9.55E-05	0.000193185
K17069	0.001586999	0.001458117	0.001402308	0.00163348	0.001397733	0.001795862	0.001233378	0.001600205	0.001584124	0.001245747	0.001464981	0.001407531	0.001716906	0.00125969	0.001468424	0.001802073	0.001810222	0.001457663	0.001472491	0.001466008	0.001824607	0.001391748	0.001578317	0.001709298	0.001462308	0.001481584	0.001621684	0.001233894	0.001507668	0.001564609	0.00136784	0.001665701	0.001497144	0.001037251	0.001577643	0.00165029	0.001562696	0.001325329	0.001744294	0.001438768	0.000907719	0.001932718	0.001668634	0.00186324	0.001742166	0.001277618	0.001706719	0.001673608	0.001454025	0.001532942	0.001788625	0.00170922	0.001386924	0.001522029	0.001209994	0.001208042	0.001255608	0.001885975	0.001861158	0.001939152	0.001831959	0.001624619	0.00159208	0.001512239	0.001925762	0.001283418	0.001789108	0.001777059	0.001905421	0.001141081	0.001711457	0.001638876	0.001869797	0.001642815	0.001471034	0.002009475	0.001975785	0.001484798	0.0016317	0.001514222	0.001487397	0.0016599	0.001029615	0.001561506	0.001353315	0.001547225	0.001669183	0.001279919	0.001395491	0.001504571	0.001330394
K17217	0.000507969	0.000445379	0.000476639	0.000360677	0.000606843	0.000198107	0.00042099	0.00046974	0.000399752	0.000910384	0.000643187	0.001084956	0.000554414	0.000115704	0.000458078	5.18E-05	0.000110973	0.000780866	0.000528423	0.000826927	0.000184279	0.000908565	0.000395637	0.000322256	0.000738781	0.000553499	0.000512867	0.000476641	0.000202824	0.000226463	0.000532675	9.33E-05	0.000444292	1.56E-05	0.000636596	0.000500888	0.000764291	0.000699315	0.000286733	0.000510544	0.000142232	0.0004821	0.000109907	0.000138056	5.83E-05	0.000176738	0.000277173	0.000173005	0.000243105	7.61E-05	0.000101623	0.000243499	0.000221213	0.000217844	0.000327127	0.000408166	0.00027808	7.46E-05	0.000221416	0.000247854	0.000282197	8.83E-05	0.000252929	0.000300897	0.000146226	0.001225293	0.000163325	0.000105242	4.99E-05	0.000638553	0.000168584	5.47E-05	0.000127896	0.000449645	0.000139005	0.000262805	0.000225389	0.00016191	0.000416957	0.00033605	0.000566977	0.000157914	0.000327746	0.000457248	0.000750403	0.000519052	0.000226071	0.000929621	0.000907268	0.000525165	0.001080499
K17218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17463	0.000739418	0.000450906	0.000640592	0.000566918	0.000850693	0.000247853	0.000421957	0.000687592	0.000816784	0.000965347	0.000783083	0.001119111	0.000752948	0.000214846	0.000651368	6.35E-05	0.000579267	0.001086492	0.000818159	0.001008062	0.000594355	0.001008251	0.000784599	0.000708407	0.00081287	0.000361691	0.00063407	0.000682409	0.000137709	0.000566558	0.00058045	0.000716408	0.000651406	0.000257228	0.000930426	0.000778823	0.001064078	0.000785801	0.000629221	0.000645197	0.000285832	0.000477823	0.000402623	0.000523165	0.001045181	0.000324398	0.000400973	0.000628799	0.000690581	0.000817716	0.000214793	0.000323788	0.000290122	0.000468675	0.000317415	0.000661848	0.000519444	0.000747276	0.000430234	0.000597552	0.000579141	0.000218331	0.000859873	0.000372992	0.000653712	0.001226544	0.00037505	0.000502917	0.00010445	0.000721879	0.000472242	0.001087827	0.000773547	0.000856985	0.000695004	0.000522299	0.000760834	0.000244395	0.000868486	0.000731747	0.000686902	0.000375133	0.000480095	0.000938747	0.000825151	0.000699102	0.000232503	0.000969657	0.000933936	0.000708816	0.001112651
K17497	0.001016878	0.001034081	0.001206298	0.000709237	0.000967203	0.000569428	0.001242456	0.000782859	0.001128653	0.00103237	0.001093523	0.001133191	0.000845509	0.001413178	0.00141477	0.000104563	0.001179955	0.00103902	0.000916081	0.001077152	0.000666774	0.001142772	0.000987779	0.000579216	0.001438523	0.001155469	0.000680257	0.001277777	0.000929882	0.001072221	0.001297298	0.00102627	0.001017857	0.001681926	0.001065035	0.000963688	0.001142414	0.000926094	0.000752797	0.001056273	0.001805852	0.000489969	0.000721821	0.000718297	0.001248911	0.001333559	0.000545192	0.000755593	0.001102377	0.001314144	0.000977239	0.000655677	0.001091154	0.000936435	0.001378011	0.001479262	0.001370791	0.000811573	0.000652733	0.000750851	0.000769797	0.001231409	0.001163614	0.000881465	0.000787041	0.001231427	0.000577771	0.00075892	0.000360743	0.00157402	0.000768904	0.00134775	0.000856875	0.001016957	0.00122526	0.000642929	0.00093012	0.000970342	0.001158053	0.001189699	0.000844668	0.00105988	0.001715026	0.00137984	0.001189261	0.000842523	0.000987177	0.001299997	0.000999825	0.000957194	0.001098695
K17686	2.62E-05	1.68E-05	4.70E-05	6.74E-05	9.77E-05	0.000162785	1.63E-05	1.78E-05	7.73E-06	1.07E-06	1.09E-05	8.18E-07	1.13E-06	1.59E-05	2.18E-05	0	3.29E-07	4.27E-06	2.44E-05	6.17E-06	4.39E-06	3.47E-06	1.73E-05	1.21E-05	2.96E-05	2.85E-05	0.000125524	1.00E-05	2.47E-05	6.99E-06	8.74E-05	3.92E-06	2.51E-05	1.72E-05	2.28E-07	8.66E-06	1.14E-06	1.95E-06	5.62E-05	8.54E-06	3.96E-06	2.48E-07	4.29E-05	2.64E-06	1.98E-06	0.000155461	3.71E-05	3.28E-05	2.63E-05	0.000113149	2.47E-06	1.85E-05	5.04E-05	4.54E-05	1.72E-06	1.82E-05	1.50E-05	3.84E-06	3.60E-06	2.17E-06	1.95E-05	2.54E-05	7.36E-06	7.52E-05	9.73E-06	0	1.99E-05	6.21E-06	4.91E-05	5.66E-06	2.42E-05	1.61E-06	9.57E-06	1.83E-06	1.61E-06	9.56E-06	2.16E-06	9.14E-05	3.46E-05	4.48E-05	3.42E-05	3.63E-05	8.84E-05	1.38E-05	2.87E-05	0.000167852	4.63E-06	1.43E-05	1.19E-05	5.04E-06	2.98E-05
K17716	0.001733097	0.001774145	0.001720415	0.001806781	0.001580245	0.001994467	0.002028492	0.00169628	0.001714942	0.001546492	0.001613621	0.001417471	0.001739772	0.00218435	0.001898897	0.002357425	0.002041756	0.001487281	0.001643014	0.001497997	0.001915534	0.001457154	0.001734371	0.00174488	0.00160354	0.001500954	0.001655188	0.001778979	0.002002789	0.00189596	0.001668828	0.001921634	0.001721095	0.002411346	0.001615375	0.001678594	0.001569041	0.001662043	0.001778745	0.001669689	0.002343393	0.001941631	0.001946878	0.001933293	0.00187317	0.002072709	0.001803966	0.001855618	0.001820458	0.001874299	0.001941192	0.001872304	0.001843852	0.001900562	0.002000562	0.001915308	0.001997706	0.001941457	0.002023164	0.001948866	0.001889722	0.001872335	0.001761955	0.002005326	0.001977805	0.001288539	0.001915186	0.001945036	0.001989995	0.001851882	0.001895149	0.001808434	0.001937985	0.001792801	0.001886084	0.00203901	0.00206733	0.001750707	0.001707882	0.001740967	0.00168897	0.001829305	0.002067875	0.001654499	0.001609812	0.00162751	0.001700879	0.001413584	0.001486834	0.001678482	0.001351691
