KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K01939	0.001781831	0.001806957	0.001756441	0.001862209	0.001658178	0.002033479	0.002082161	0.001758091	0.001766676	0.001612806	0.001681431	0.001491303	0.001839234	0.002178245	0.001858038	0.002271933	0.002060785	0.001563561	0.001687878	0.001578133	0.001933676	0.00151398	0.001792401	0.001814056	0.001574069	0.001374558	0.001746355	0.001773318	0.001978656	0.001885512	0.00167816	0.001957744	0.001761757	0.002362929	0.001701889	0.001752549	0.001670177	0.001745836	0.00185387	0.00172843	0.002342534	0.002054642	0.001999392	0.001953452	0.001881433	0.002063996	0.0018443	0.001908805	0.001840125	0.001906347	0.001971851	0.001905607	0.001832932	0.001934397	0.002051038	0.001907248	0.002042377	0.001965442	0.002076198	0.002046807	0.001982885	0.001882731	0.001780455	0.002062634	0.002027326	0.001310191	0.001945495	0.001991266	0.002002384	0.001926378	0.001926033	0.001832005	0.002007202	0.001887055	0.001890979	0.002078069	0.002179936	0.001777688	0.001736208	0.001754529	0.001785076	0.001870738	0.002115762	0.001657072	0.001688723	0.001724355	0.001792373	0.001414438	0.001569505	0.001758892	0.001395956
K01940	0.001073226	0.000728539	0.000787615	0.000742265	0.000811747	0.000866499	0.000591899	0.000961982	0.001125132	0.001259705	0.000866382	0.001314855	0.001652867	0.000670833	0.000632076	0.001928851	0.001782178	0.001074222	0.000553276	0.00111025	0.000854508	0.001132897	0.000926981	0.000831955	0.001202747	0.000991347	0.00076898	0.000919985	0.000685379	0.001045551	0.000937018	0.001413176	0.000772064	0.000669617	0.001469336	0.000957717	0.001458127	0.001046665	0.000678713	0.000600371	0.000598013	0.001238475	0.000854987	0.001088138	0.001088524	0.000676693	0.000698276	0.000963128	0.000730024	0.001075821	0.000654039	0.00108627	0.000387911	0.00084946	0.000468624	0.000725108	0.00072912	0.001553202	0.001644797	0.001964844	0.001446127	0.000770957	0.001449997	0.000555669	0.001118771	0.001287226	0.000631496	0.001121582	0.000478016	0.000905772	0.000965865	0.001427977	0.001714052	0.001559923	0.000934379	0.0016335	0.001472187	0.00030863	0.001137107	0.000785804	0.000627846	0.000748279	0.000709806	0.001124258	0.00081405	0.001120139	0.000572588	0.001008343	0.001064468	0.000784617	0.001217378
K01942	0.000709169	0.000629978	0.000709086	0.00060055	0.000701905	0.000402687	0.00035883	0.000772168	0.000737367	0.00092216	0.000754798	0.000912387	0.000773495	0.000719252	0.00072525	0.000392724	0.000663488	0.000904748	0.000476785	0.000874267	0.000525286	0.000891607	0.000720455	0.000551174	0.000808842	0.00052537	0.000517873	0.000635767	0.000344392	0.000756128	0.000663481	0.000785018	0.000658218	0.000283971	0.000836028	0.000647626	0.000956461	0.000814621	0.000446509	0.000507938	0.000536494	0.000321085	0.000495852	0.000880054	0.000994735	0.000688408	0.000551244	0.00048622	0.000617333	0.000753294	0.000694026	0.000399849	0.000688982	0.000567972	0.000517698	0.000623322	0.000540772	0.000859742	0.000456454	0.000613125	0.000582398	0.000651707	0.000952993	0.000244523	0.000592345	0.001016544	0.000382209	0.000541351	0.000284899	0.0005516	0.000741683	0.00116161	0.000730973	0.000714368	0.000605013	0.000525718	0.000704431	0.000580181	0.000707152	0.000789382	0.000413725	0.000589354	0.00042582	0.000880076	0.000678354	0.000828452	0.000827232	0.001015566	0.000751282	0.000623412	0.000929847
K01945	0.001780728	0.001807894	0.001756759	0.001862209	0.001658178	0.002025779	0.00208191	0.001757467	0.00175258	0.001549668	0.001680822	0.001494545	0.001837195	0.002177945	0.001851991	0.002271933	0.002060451	0.001563561	0.001687753	0.001578133	0.001932373	0.001513724	0.001789323	0.001813212	0.001581826	0.001374497	0.00174634	0.001772562	0.001972557	0.001854708	0.001678509	0.001953832	0.00176156	0.002360412	0.001699899	0.00174957	0.001664158	0.001757144	0.001858645	0.00172636	0.002341901	0.002045668	0.002002116	0.001951794	0.001881905	0.002061182	0.001821531	0.001905649	0.00184054	0.001896552	0.001911265	0.001903194	0.001832874	0.001936517	0.002050689	0.001905293	0.00204094	0.001963143	0.002079427	0.002036702	0.001939556	0.001887775	0.001780455	0.002061532	0.002023205	0.001309788	0.001942912	0.001991266	0.002002359	0.001925772	0.001925816	0.001832163	0.002006508	0.001894091	0.001890979	0.002077668	0.002176119	0.001818174	0.001737412	0.001757383	0.001768299	0.001872385	0.002115026	0.001656285	0.001678293	0.001713598	0.0018336	0.001414303	0.001569305	0.001759268	0.001395562
K01947	0.000709169	0.000629978	0.000709086	0.00060055	0.000701905	0.000402687	0.00035883	0.000772168	0.000737367	0.00092216	0.000754798	0.000912387	0.000773495	0.000719252	0.00072525	0.000392724	0.000663488	0.000904748	0.000476785	0.000874267	0.000525286	0.000891607	0.000720455	0.000551174	0.000808842	0.00052537	0.000517873	0.000635767	0.000344392	0.000756128	0.000663481	0.000785018	0.000658218	0.000283971	0.000836028	0.000647626	0.000956461	0.000814621	0.000446509	0.000507938	0.000536494	0.000321085	0.000495852	0.000880054	0.000994735	0.000688408	0.000551244	0.00048622	0.000617333	0.000753294	0.000694026	0.000399849	0.000688982	0.000567972	0.000517698	0.000623322	0.000540772	0.000859742	0.000456454	0.000613125	0.000582398	0.000651707	0.000952993	0.000244523	0.000592345	0.001016544	0.000382209	0.000541351	0.000284899	0.0005516	0.000741683	0.00116161	0.000730973	0.000714368	0.000605013	0.000525718	0.000704431	0.000580181	0.000707152	0.000789382	0.000413725	0.000589354	0.00042582	0.000880076	0.000678354	0.000828452	0.000827232	0.001015566	0.000751282	0.000623412	0.000929847
K01950	0.001608659	0.001740866	0.001675903	0.001801404	0.001626767	0.00178844	0.002064405	0.001695587	0.001627107	0.001532834	0.001663029	0.001338846	0.001776929	0.002084598	0.001507335	0.002255691	0.001775346	0.001533194	0.001664686	0.001544299	0.001672211	0.001435753	0.001691996	0.001779896	0.001266591	0.000622908	0.001713328	0.001743513	0.001864308	0.001673141	0.001541745	0.001885766	0.001750899	0.00215023	0.001621756	0.001613602	0.001498527	0.001366614	0.001844721	0.001707492	0.002318859	0.001676165	0.001846538	0.001745641	0.001580049	0.001961571	0.001716255	0.001801238	0.001793158	0.001861229	0.00169799	0.001450265	0.001816885	0.001883797	0.00203996	0.001691044	0.001971294	0.001782247	0.001925068	0.001967321	0.001833696	0.001595071	0.001666405	0.001945972	0.001633149	0.001302566	0.001892141	0.001918477	0.001997283	0.001876007	0.001817949	0.001795779	0.001924758	0.001732159	0.001811942	0.00189866	0.001562975	0.001762906	0.001504795	0.00160308	0.001534117	0.001783409	0.002021411	0.001426234	0.001575139	0.001708348	0.001298591	0.001374011	0.001552042	0.001703098	0.001383033
K01951	0.001661827	0.001744403	0.001695015	0.001802195	0.001626987	0.001784753	0.00206917	0.0017367	0.001628083	0.001323036	0.001659213	0.001362072	0.001794109	0.002141349	0.001601018	0.001938406	0.001649968	0.001548164	0.001667707	0.001552677	0.00169287	0.001455079	0.001707624	0.001770263	0.001295184	0.001249384	0.001745169	0.001746576	0.001906817	0.001606198	0.001545643	0.001769258	0.001755589	0.002095487	0.00162833	0.001630716	0.001508371	0.001653556	0.001852798	0.001706794	0.00231957	0.001688282	0.001804601	0.001798236	0.001615915	0.002022806	0.00179572	0.001856174	0.001788352	0.001890777	0.001693252	0.00189118	0.001821672	0.00188807	0.002037754	0.001834807	0.001970313	0.001783755	0.001947096	0.001995009	0.001844993	0.001676621	0.001668084	0.001946381	0.001652817	0.001301643	0.001894156	0.001885115	0.001998807	0.001886079	0.001850298	0.001794607	0.001922742	0.001683343	0.001835801	0.001906442	0.001534705	0.001814053	0.00153911	0.001599316	0.001689853	0.001807865	0.002065009	0.001439577	0.001631611	0.001697549	0.001714082	0.001397734	0.001529409	0.001744913	0.001370447
K01952	0.001780728	0.001807894	0.001748282	0.001862209	0.001658178	0.002024875	0.00208191	0.001757467	0.00175258	0.001549668	0.001680306	0.001494545	0.001837195	0.002177945	0.001808034	0.002271933	0.002050744	0.001563561	0.001687753	0.001578133	0.001932373	0.001513724	0.001788639	0.001813212	0.001581826	0.001374497	0.00174634	0.001771899	0.001954069	0.001854325	0.001676268	0.001953832	0.001761246	0.002360126	0.001699259	0.001748934	0.001662466	0.001757144	0.00185819	0.00172636	0.002341901	0.002045668	0.002001825	0.001951794	0.001881905	0.002061182	0.001821531	0.001905649	0.00184054	0.001896552	0.001911265	0.001903194	0.001832874	0.001936517	0.002046234	0.001905293	0.00204094	0.001963143	0.002078577	0.002036702	0.001935684	0.001883447	0.001780455	0.002061532	0.002023205	0.001309788	0.001942657	0.001990034	0.002002359	0.001925772	0.001925473	0.001832163	0.002006508	0.001894091	0.001890979	0.002076476	0.002176119	0.001817206	0.001732874	0.001757383	0.001768299	0.00184912	0.002115026	0.00165571	0.001678293	0.001710814	0.0018336	0.001414303	0.00156908	0.001759268	0.001395562
K01953	0.001038113	0.000748878	0.000818353	0.000643822	0.001032452	0.001084653	0.000729673	0.000817923	0.001161572	0.001148796	0.000872604	0.001151499	0.001509262	0.000491927	0.000461801	0.001895821	0.001557327	0.001141972	0.000455021	0.001108214	0.001306924	0.001043841	0.001168847	0.001312982	0.001041371	0.000965345	0.000431396	0.000991738	0.000869777	0.001017816	0.000732676	0.001385735	0.000765932	0.000694775	0.001196313	0.00123879	0.001258452	0.001134654	0.000671178	0.001057476	0.000486825	0.000591141	0.000832948	0.000836049	0.001238287	0.000583754	0.001526438	0.001322679	0.000790242	0.001012376	0.000880408	0.00065665	0.000339234	0.000817297	0.00050049	0.000815505	0.000939702	0.001582413	0.001388744	0.001717851	0.001649082	0.000746564	0.001343154	0.001019021	0.00142345	0.001087786	0.001122648	0.001262773	0.000489164	0.000780762	0.000736373	0.001401039	0.001536862	0.001304852	0.001249756	0.001763906	0.001358984	0.000264163	0.001437361	0.000779898	0.000949419	0.000947901	0.000701877	0.001163932	0.000984624	0.000929978	0.0004681	0.00084036	0.001127215	0.000724089	0.000970094
K01954	0.0017226	0.001771777	0.001725524	0.001860327	0.001657414	0.001899734	0.002074466	0.001746021	0.001754522	0.001610927	0.001680989	0.001383425	0.00180943	0.00217679	0.001595055	0.002259055	0.002039861	0.001562766	0.001686314	0.001576968	0.001927603	0.001497506	0.001785636	0.001795883	0.001570586	0.001372025	0.001745167	0.001767676	0.001955456	0.001884295	0.001661557	0.001948902	0.001759316	0.002360461	0.001670039	0.001745022	0.001521167	0.001562561	0.00184815	0.001716507	0.0023415	0.001691642	0.001967861	0.001934267	0.00185422	0.002055282	0.001795999	0.001867412	0.00183961	0.001881212	0.001880804	0.001888683	0.001825234	0.001933214	0.002049748	0.001888079	0.002042035	0.001905533	0.002002947	0.00203619	0.00195852	0.001845826	0.001773109	0.001953405	0.001916475	0.001304627	0.001931302	0.001960274	0.001998832	0.001896216	0.00191554	0.001830322	0.001942351	0.001824017	0.001879654	0.001908424	0.001602155	0.001771895	0.001733895	0.001751136	0.001750714	0.001858494	0.002106688	0.001646259	0.001655071	0.001721768	0.001717155	0.001391464	0.001560574	0.001754569	0.001384053
K01955	0.0017226	0.001771777	0.001725524	0.001860327	0.001657414	0.001899734	0.002074466	0.001746021	0.001754522	0.001610927	0.001680989	0.001383425	0.00180943	0.00217679	0.001595055	0.002259055	0.002039861	0.001562766	0.001686314	0.001576968	0.001927603	0.001497506	0.001785636	0.001795883	0.001570586	0.001372025	0.001745167	0.001767676	0.001955456	0.001884295	0.001661557	0.001948902	0.001759316	0.002360461	0.001670039	0.001745022	0.001521167	0.001562561	0.00184815	0.001716507	0.0023415	0.001691642	0.001967861	0.001934267	0.00185422	0.002055282	0.001795999	0.001867412	0.00183961	0.001881212	0.001880804	0.001888683	0.001825234	0.001933214	0.002049748	0.001888079	0.002042035	0.001905533	0.002002947	0.00203619	0.00195852	0.001845826	0.001773109	0.001953405	0.001916475	0.001304627	0.001931302	0.001960274	0.001998832	0.001896216	0.00191554	0.001830322	0.001942351	0.001824017	0.001879654	0.001908424	0.001602155	0.001771895	0.001733895	0.001751136	0.001750714	0.001858494	0.002106688	0.001646259	0.001655071	0.001721768	0.001717155	0.001391464	0.001560574	0.001754569	0.001384053
K01956	0.0017226	0.001771777	0.001725524	0.001860327	0.001657414	0.001899734	0.002074466	0.001746021	0.001754522	0.001610927	0.001680989	0.001383425	0.00180943	0.00217679	0.001595055	0.002259055	0.002039861	0.001562766	0.001686314	0.001576968	0.001927603	0.001497506	0.001785636	0.001795883	0.001570586	0.001372025	0.001745167	0.001767676	0.001955456	0.001884295	0.001661557	0.001948902	0.001759316	0.002360461	0.001670039	0.001745022	0.001521167	0.001562561	0.00184815	0.001716507	0.0023415	0.001691642	0.001967861	0.001934267	0.00185422	0.002055282	0.001795999	0.001867412	0.00183961	0.001881212	0.001880804	0.001888683	0.001825234	0.001933214	0.002049748	0.001888079	0.002042035	0.001905533	0.002002947	0.00203619	0.00195852	0.001845826	0.001773109	0.001953405	0.001916475	0.001304627	0.001931302	0.001960274	0.001998832	0.001896216	0.00191554	0.001830322	0.001942351	0.001824017	0.001879654	0.001908424	0.001602155	0.001771895	0.001733895	0.001751136	0.001750714	0.001858494	0.002106688	0.001646259	0.001655071	0.001721768	0.001717155	0.001391464	0.001560574	0.001754569	0.001384053
K01958	0.000661707	0.000548793	0.000677699	0.000280659	0.000532979	0.000279785	0.000290888	0.000467674	0.00068066	0.000718206	0.000742084	0.000866398	0.000511537	0.000347885	0.000200338	3.54E-05	0.000687219	0.000681853	0.000276306	0.000802718	0.000401736	0.000805617	0.000630044	0.00034583	0.000989086	0.000405888	0.00050375	0.000576144	0.00033804	0.000768925	0.000802169	0.000511023	0.000641003	0.000186304	0.000696037	0.000556125	0.00079565	0.000507711	0.000481395	0.000581809	0.000342068	0.000294067	0.000232538	0.000376375	0.000926562	0.000324893	0.000248702	0.00038895	0.000495383	0.000781388	0.000667655	0.000388435	0.000719687	0.000369307	0.000389341	0.000641246	0.000368584	0.000526666	0.000225676	0.000393094	0.000394483	0.00037279	0.000698891	0.000211143	0.00046575	0.000997681	0.000319547	0.000403469	0.000194385	0.000543378	0.000396906	0.001034289	0.000528915	0.000625015	0.000641958	0.000207236	0.000552503	0.00023743	0.000781343	0.000624504	0.000413373	0.000559914	0.000382571	0.001055378	0.000656533	0.000671607	0.000144383	0.000806018	0.000669172	0.000568284	0.000843064
K01959	0.000661707	0.000548793	0.000677699	0.000280659	0.000532979	0.000279785	0.000290888	0.000467674	0.00068066	0.000718206	0.000742084	0.000866398	0.000511537	0.000347885	0.000200338	3.54E-05	0.000687219	0.000681853	0.000276306	0.000802718	0.000401736	0.000805617	0.000630044	0.00034583	0.000989086	0.000405888	0.00050375	0.000576144	0.00033804	0.000768925	0.000802169	0.000511023	0.000641003	0.000186304	0.000696037	0.000556125	0.00079565	0.000507711	0.000481395	0.000581809	0.000342068	0.000294067	0.000232538	0.000376375	0.000926562	0.000324893	0.000248702	0.00038895	0.000495383	0.000781388	0.000667655	0.000388435	0.000719687	0.000369307	0.000389341	0.000641246	0.000368584	0.000526666	0.000225676	0.000393094	0.000394483	0.00037279	0.000698891	0.000211143	0.00046575	0.000997681	0.000319547	0.000403469	0.000194385	0.000543378	0.000396906	0.001034289	0.000528915	0.000625015	0.000641958	0.000207236	0.000552503	0.00023743	0.000781343	0.000624504	0.000413373	0.000559914	0.000382571	0.001055378	0.000656533	0.000671607	0.000144383	0.000806018	0.000669172	0.000568284	0.000843064
K01960	0.000661707	0.000548793	0.000677699	0.000280659	0.000532979	0.000279785	0.000290888	0.000467674	0.00068066	0.000718206	0.000742084	0.000866398	0.000511537	0.000347885	0.000200338	3.54E-05	0.000687219	0.000681853	0.000276306	0.000802718	0.000401736	0.000805617	0.000630044	0.00034583	0.000989086	0.000405888	0.00050375	0.000576144	0.00033804	0.000768925	0.000802169	0.000511023	0.000641003	0.000186304	0.000696037	0.000556125	0.00079565	0.000507711	0.000481395	0.000581809	0.000342068	0.000294067	0.000232538	0.000376375	0.000926562	0.000324893	0.000248702	0.00038895	0.000495383	0.000781388	0.000667655	0.000388435	0.000719687	0.000369307	0.000389341	0.000641246	0.000368584	0.000526666	0.000225676	0.000393094	0.000394483	0.00037279	0.000698891	0.000211143	0.00046575	0.000997681	0.000319547	0.000403469	0.000194385	0.000543378	0.000396906	0.001034289	0.000528915	0.000625015	0.000641958	0.000207236	0.000552503	0.00023743	0.000781343	0.000624504	0.000413373	0.000559914	0.000382571	0.001055378	0.000656533	0.000671607	0.000144383	0.000806018	0.000669172	0.000568284	0.000843064
K01961	0.000598738	0.000795912	0.000702099	0.000851288	0.000538709	0.000636229	0.001230976	0.000630911	0.000644975	8.78E-05	0.000671171	3.12E-05	0.000207799	0.001174471	0.000549334	8.23E-06	0.000613233	0.000264966	0.000903392	0.000414885	0.000494722	0.000265045	0.000590663	0.000544068	0.00054677	0.000508129	0.001052547	0.000470617	0.000672712	0.000893803	0.000636158	0.000553563	0.00087784	0.001325757	0.000324577	0.000429663	0.000274305	0.000291752	0.001312319	0.000506072	0.001592539	0.000433596	0.000971747	0.000539407	0.001020264	0.0010572	0.000237242	0.00052503	0.001066039	0.001226641	0.000900476	0.001135264	0.001241641	0.000902734	0.001425341	0.000983098	0.001005287	0.000569144	0.000210722	0.000244147	0.000252108	0.001064316	0.000601999	0.000831616	0.000477475	9.10E-07	0.000777351	0.000610776	0.001457457	0.001022	0.000839603	0.00107966	0.00061238	0.000383071	0.000746741	0.000111207	0.000447513	0.001361352	0.000525807	0.001096602	0.000552122	0.000875475	0.001215924	0.000887118	0.000472721	0.000639025	0.000828484	0.000329652	0.000264823	0.000915786	0.00014774
K01962	0.001684429	0.001648698	0.001633231	0.00174681	0.001647821	0.001993565	0.00205079	0.001707434	0.001628599	0.001326922	0.00162387	0.001473958	0.001831012	0.002079507	0.001738196	0.00195006	0.00162856	0.001465651	0.001664189	0.001563585	0.001909652	0.001498248	0.001747814	0.001788269	0.001213729	0.001243306	0.001731198	0.001440103	0.001699945	0.001543877	0.001439796	0.001762364	0.001625071	0.002202002	0.001655371	0.001609757	0.001661208	0.001683888	0.00183574	0.001642246	0.002331598	0.002042928	0.00184914	0.001739513	0.001717754	0.001955158	0.001775056	0.001895676	0.001632839	0.001844928	0.001816302	0.001822038	0.00164981	0.001902142	0.00203105	0.001678889	0.001964011	0.001928996	0.002059949	0.002013658	0.001926825	0.001572507	0.001655459	0.002037213	0.001996671	0.001302326	0.001887104	0.001903092	0.001974349	0.001861733	0.001781639	0.001744369	0.001975286	0.001782131	0.001693043	0.001896834	0.002100726	0.001629778	0.001564255	0.00157103	0.001654562	0.001750039	0.002061619	0.001449293	0.001620448	0.001668374	0.001743682	0.001308884	0.001511493	0.00168875	0.001375466
K01963	0.001684429	0.001648698	0.001633231	0.00174681	0.001647821	0.001993565	0.00205079	0.001707434	0.001628599	0.001326922	0.00162387	0.001473958	0.001831012	0.002079507	0.001738196	0.00195006	0.00162856	0.001465651	0.001664189	0.001563585	0.001909652	0.001498248	0.001747814	0.001788269	0.001213729	0.001243306	0.001731198	0.001440103	0.001699945	0.001543877	0.001439796	0.001762364	0.001625071	0.002202002	0.001655371	0.001609757	0.001661208	0.001683888	0.00183574	0.001642246	0.002331598	0.002042928	0.00184914	0.001739513	0.001717754	0.001955158	0.001775056	0.001895676	0.001632839	0.001844928	0.001816302	0.001822038	0.00164981	0.001902142	0.00203105	0.001678889	0.001964011	0.001928996	0.002059949	0.002013658	0.001926825	0.001572507	0.001655459	0.002037213	0.001996671	0.001302326	0.001887104	0.001903092	0.001974349	0.001861733	0.001781639	0.001744369	0.001975286	0.001782131	0.001693043	0.001896834	0.002100726	0.001629778	0.001564255	0.00157103	0.001654562	0.001750039	0.002061619	0.001449293	0.001620448	0.001668374	0.001743682	0.001308884	0.001511493	0.00168875	0.001375466
K01964	0.000562094	0.000795912	0.000681775	0.000849225	0.000538709	0.000631891	0.001230506	0.000624686	0.000568296	8.78E-05	0.000668951	3.12E-05	0.000207799	0.001174471	0.000549334	8.23E-06	0.000400971	0.000264966	0.000903392	0.000411755	0.000494722	0.000263847	0.000582108	0.00054404	0.000281264	0.000385313	0.001052512	0.000460434	0.000642409	0.000746616	0.000515894	0.000553439	0.00087784	0.001309212	0.000297336	0.00039595	0.000274273	0.000290683	0.001312319	0.000505831	0.001592539	0.000433596	0.000971747	0.000500143	0.001005789	0.001028407	0.000237242	0.000524987	0.001048045	0.001226008	0.000846485	0.001135209	0.001241641	0.000902604	0.001425341	0.000977302	0.000996541	0.000569144	0.000210722	0.000226035	0.000252108	0.000901387	0.0005302	0.000831616	0.000473148	8.95E-07	0.000777351	0.000610776	0.001457457	0.001018798	0.000813579	0.00107966	0.00061238	0.00038299	0.000719272	0.00011086	0.000429887	0.001361352	0.000389183	0.001046642	0.000552122	0.000853782	0.001215924	0.000720129	0.000467346	0.000639025	0.000828484	0.00031719	0.000264823	0.000915394	0.000146722
